drug,reactome_id,pathway_name
CHEMBL2506,R-HSA-2029485,Role of phospholipids in phagocytosis
CHEMBL2506,R-HSA-210993,Tie2 Signaling
CHEMBL2506,R-HSA-2172127,DAP12 interactions
CHEMBL2506,R-HSA-2219528,PI3K/AKT Signaling in Cancer
CHEMBL2506,R-HSA-2219530,Constitutive Signaling by Aberrant PI3K in Cancer
CHEMBL2506,R-HSA-2404192,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)
CHEMBL2506,R-HSA-2424491,DAP12 signaling
CHEMBL2506,R-HSA-2428924,IGF1R signaling cascade
CHEMBL2506,R-HSA-2428928,IRS-related events triggered by IGF1R
CHEMBL2506,R-HSA-2454202,Fc epsilon receptor (FCERI) signaling
CHEMBL2506,R-HSA-2730905,Role of LAT2/NTAL/LAB on calcium mobilization
CHEMBL2506,R-HSA-372790,Signaling by GPCR
CHEMBL2506,R-HSA-373753,Nephrin family interactions
CHEMBL2506,R-HSA-388396,GPCR downstream signalling
CHEMBL2506,R-HSA-388841,Regulation of T cell activation by CD28 family
CHEMBL2506,R-HSA-389356,Co-stimulation by CD28
CHEMBL2506,R-HSA-389357,CD28 dependent PI3K/Akt signaling
CHEMBL2506,R-HSA-416476,G alpha (q) signalling events
CHEMBL2506,R-HSA-422475,Axon guidance
CHEMBL2506,R-HSA-430116,GP1b-IX-V activation signalling
CHEMBL2506,R-HSA-4420097,VEGFA-VEGFR2 Pathway
CHEMBL2506,R-HSA-449147,Signaling by Interleukins
CHEMBL2506,R-HSA-451927,Interleukin-2 family signaling
CHEMBL2506,R-HSA-512988,"Interleukin-3, Interleukin-5 and GM-CSF signaling"
CHEMBL2506,R-HSA-556833,Metabolism of lipids
CHEMBL2506,R-HSA-5637810,Constitutive Signaling by EGFRvIII
CHEMBL2506,R-HSA-5637812,Signaling by EGFRvIII in Cancer
CHEMBL2506,R-HSA-5637815,Signaling by Ligand-Responsive EGFR Variants in Cancer
CHEMBL2506,R-HSA-5654687,Downstream signaling of activated FGFR1
CHEMBL2506,R-HSA-5654689,PI-3K cascade:FGFR1
CHEMBL2506,R-HSA-5654695,PI-3K cascade:FGFR2
CHEMBL2506,R-HSA-5654696,Downstream signaling of activated FGFR2
CHEMBL2506,R-HSA-5654708,Downstream signaling of activated FGFR3
CHEMBL2506,R-HSA-5654710,PI-3K cascade:FGFR3
CHEMBL2506,R-HSA-5654716,Downstream signaling of activated FGFR4
CHEMBL2506,R-HSA-5654720,PI-3K cascade:FGFR4
CHEMBL2506,R-HSA-5654736,Signaling by FGFR1
CHEMBL2506,R-HSA-5654738,Signaling by FGFR2
CHEMBL2506,R-HSA-5654741,Signaling by FGFR3
CHEMBL2506,R-HSA-5654743,Signaling by FGFR4
CHEMBL2506,R-HSA-5655253,Signaling by FGFR2 in disease
CHEMBL2506,R-HSA-5655291,Signaling by FGFR4 in disease
CHEMBL2506,R-HSA-5655302,Signaling by FGFR1 in disease
CHEMBL2506,R-HSA-5655332,Signaling by FGFR3 in disease
CHEMBL2506,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers
CHEMBL2506,R-HSA-5663205,Infectious disease
CHEMBL2506,R-HSA-5673001,RAF/MAP kinase cascade
CHEMBL2506,R-HSA-5683057,MAPK family signaling cascades
CHEMBL2506,R-HSA-5684996,MAPK1/MAPK3 signaling
CHEMBL2506,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling
CHEMBL2506,R-HSA-6806834,Signaling by MET
CHEMBL2506,R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling"
CHEMBL2506,R-HSA-74751,Insulin receptor signalling cascade
CHEMBL2506,R-HSA-74752,Signaling by Insulin receptor
CHEMBL2506,R-HSA-76002,"Platelet activation, signaling and aggregation"
CHEMBL2506,R-HSA-8851907,MET activates PI3K/AKT signaling
CHEMBL2506,R-HSA-8853659,RET signaling
CHEMBL2506,R-HSA-8939211,ESR-mediated signaling
CHEMBL2506,R-HSA-8980692,RHOA GTPase cycle
CHEMBL2506,R-HSA-9006115,Signaling by NTRK2 (TRKB)
CHEMBL2506,R-HSA-9006335,Signaling by Erythropoietin
CHEMBL2506,R-HSA-9006925,Intracellular signaling by second messengers
CHEMBL2506,R-HSA-9006931,Signaling by Nuclear Receptors
CHEMBL2506,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases
CHEMBL2506,R-HSA-9009391,Extra-nuclear estrogen signaling
CHEMBL2506,R-HSA-9012999,RHO GTPase cycle
CHEMBL2506,R-HSA-9013026,RHOB GTPase cycle
CHEMBL2506,R-HSA-9013106,RHOC GTPase cycle
CHEMBL2506,R-HSA-9013148,CDC42 GTPase cycle
CHEMBL2506,R-HSA-9013149,RAC1 GTPase cycle
CHEMBL2506,R-HSA-9013404,RAC2 GTPase cycle
CHEMBL2506,R-HSA-9013405,RHOD GTPase cycle
CHEMBL2506,R-HSA-9013408,RHOG GTPase cycle
CHEMBL2506,R-HSA-9013409,RHOJ GTPase cycle
CHEMBL2506,R-HSA-9013420,RHOU GTPase cycle
CHEMBL2506,R-HSA-9013423,RAC3 GTPase cycle
CHEMBL2506,R-HSA-9013424,RHOV GTPase cycle
CHEMBL2506,R-HSA-9027276,Erythropoietin activates Phosphoinositide-3-kinase (PI3K)
CHEMBL2506,R-HSA-9028335,Activated NTRK2 signals through PI3K
CHEMBL2506,R-HSA-9034015,Signaling by NTRK3 (TRKC)
CHEMBL2506,R-HSA-9035034,RHOF GTPase cycle
CHEMBL2506,R-HSA-912526,Interleukin receptor SHC signaling
CHEMBL2506,R-HSA-912631,Regulation of signaling by CBL
CHEMBL2506,R-HSA-9603381,Activated NTRK3 signals through PI3K
CHEMBL2506,R-HSA-9607240,FLT3 Signaling
CHEMBL2506,R-HSA-9664565,Signaling by ERBB2 KD Mutants
CHEMBL2506,R-HSA-9665348,Signaling by ERBB2 ECD mutants
CHEMBL2506,R-HSA-9669938,Signaling by KIT in disease
CHEMBL2506,R-HSA-9670439,"Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants"
CHEMBL2506,R-HSA-9671555,Signaling by PDGFR in disease
CHEMBL2506,R-HSA-9673767,"Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants"
CHEMBL2506,R-HSA-9673770,Signaling by PDGFRA extracellular domain mutants
CHEMBL2506,R-HSA-9675108,Nervous system development
CHEMBL2506,R-HSA-9680350,Signaling by CSF1 (M-CSF) in myeloid cells
CHEMBL2506,R-HSA-9682385,FLT3 signaling in disease
CHEMBL2506,R-HSA-9696264,RND3 GTPase cycle
CHEMBL2506,R-HSA-9696270,RND2 GTPase cycle
CHEMBL2506,R-HSA-9696273,RND1 GTPase cycle
CHEMBL2506,R-HSA-9700206,Signaling by ALK in cancer
CHEMBL2506,R-HSA-9703465,Signaling by FLT3 fusion proteins
CHEMBL2506,R-HSA-9703648,Signaling by FLT3 ITD and TKD mutants
CHEMBL2506,R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3"
CHEMBL2506,R-HSA-9725370,Signaling by ALK fusions and activated point mutants
CHEMBL2506,R-HSA-9824446,Viral Infection Pathways
CHEMBL2506,R-HSA-983695,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers
CHEMBL2506,R-HSA-983705,Signaling by the B Cell Receptor (BCR)
CHEMBL2506,R-HSA-9839923,Dengue Virus Infection
CHEMBL2506,R-HSA-9842640,Signaling by LTK in cancer
CHEMBL2506,R-HSA-9842663,Signaling by LTK
CHEMBL2506,R-HSA-9918485,Dengue Virus Attachment and Entry
CHEMBL2506,R-HSA-9927354,Co-stimulation by ICOS
CHEMBL2508,R-HSA-1640170,Cell Cycle
CHEMBL2508,R-HSA-1643685,Disease
CHEMBL2508,R-HSA-212436,Generic Transcription Pathway
CHEMBL2508,R-HSA-2262752,Cellular responses to stress
CHEMBL2508,R-HSA-2559580,Oxidative Stress Induced Senescence
CHEMBL2508,R-HSA-2559582,Senescence-Associated Secretory Phenotype (SASP)
CHEMBL2508,R-HSA-2559583,Cellular Senescence
CHEMBL2508,R-HSA-2559585,Oncogene Induced Senescence
CHEMBL2508,R-HSA-453279,Mitotic G1 phase and G1/S transition
CHEMBL2508,R-HSA-69231,Cyclin D associated events in G1
CHEMBL2508,R-HSA-69236,G1 Phase
CHEMBL2508,R-HSA-69278,"Cell Cycle, Mitotic"
CHEMBL2508,R-HSA-73857,RNA Polymerase II Transcription
CHEMBL2508,R-HSA-74160,Gene expression (Transcription)
CHEMBL2508,R-HSA-8878171,Transcriptional regulation by RUNX1
CHEMBL2508,R-HSA-8934593,Regulation of RUNX1 Expression and Activity
CHEMBL2508,R-HSA-8953897,Cellular responses to stimuli
CHEMBL2508,R-HSA-9630747,Diseases of Cellular Senescence
CHEMBL2508,R-HSA-9630750,Evasion of Oncogene Induced Senescence Due to p16INK4A Defects
CHEMBL2508,R-HSA-9630794,Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6
CHEMBL2508,R-HSA-9632693,Evasion of Oxidative Stress Induced Senescence Due to p16INK4A Defects
CHEMBL2508,R-HSA-9632700,Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6
CHEMBL2508,R-HSA-9659787,Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects
CHEMBL2508,R-HSA-9661069,"Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)"
CHEMBL2508,R-HSA-9675126,Diseases of mitotic cell cycle
CHEMBL2508,R-HSA-9675132,Diseases of cellular response to stress
CHEMBL2508,R-HSA-9687139,Aberrant regulation of mitotic cell cycle due to RB1 defects
CHEMBL2508,R-HSA-9754119,Drug-mediated inhibition of CDK4/CDK6 activity
CHEMBL251,R-HSA-162582,Signal Transduction
CHEMBL251,R-HSA-166520,Signaling by NTRKs
CHEMBL251,R-HSA-187015,Activation of TRKA receptors
CHEMBL251,R-HSA-187024,NGF-independant TRKA activation
CHEMBL251,R-HSA-187037,Signaling by NTRK1 (TRKA)
CHEMBL251,R-HSA-372790,Signaling by GPCR
CHEMBL251,R-HSA-373076,Class A/1 (Rhodopsin-like receptors)
CHEMBL251,R-HSA-388396,GPCR downstream signalling
CHEMBL251,R-HSA-392499,Metabolism of proteins
CHEMBL251,R-HSA-417973,Adenosine P1 receptors
CHEMBL251,R-HSA-418038,Nucleotide-like (purinergic) receptors
CHEMBL251,R-HSA-418555,G alpha (s) signalling events
CHEMBL251,R-HSA-500792,GPCR ligand binding
CHEMBL251,R-HSA-5683826,Surfactant metabolism
CHEMBL251,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases
CHEMBL2514,R-HSA-162582,Signal Transduction
CHEMBL2514,R-HSA-372790,Signaling by GPCR
CHEMBL2514,R-HSA-373076,Class A/1 (Rhodopsin-like receptors)
CHEMBL2514,R-HSA-375276,Peptide ligand-binding receptors
CHEMBL2514,R-HSA-388396,GPCR downstream signalling
CHEMBL2514,R-HSA-416476,G alpha (q) signalling events
CHEMBL2514,R-HSA-500792,GPCR ligand binding
CHEMBL2517,R-HSA-1280218,Adaptive Immune System
CHEMBL2517,R-HSA-168256,Immune System
CHEMBL2517,R-HSA-2132295,MHC class II antigen presentation
CHEMBL252,R-HSA-162582,Signal Transduction
CHEMBL252,R-HSA-372790,Signaling by GPCR
CHEMBL252,R-HSA-373076,Class A/1 (Rhodopsin-like receptors)
CHEMBL252,R-HSA-375276,Peptide ligand-binding receptors
CHEMBL252,R-HSA-388396,GPCR downstream signalling
CHEMBL252,R-HSA-416476,G alpha (q) signalling events
CHEMBL252,R-HSA-500792,GPCR ligand binding
CHEMBL2524,R-HSA-1430728,Metabolism
CHEMBL2524,R-HSA-1660662,Glycosphingolipid metabolism
CHEMBL2524,R-HSA-168249,Innate Immune System
CHEMBL2524,R-HSA-168256,Immune System
CHEMBL2524,R-HSA-428157,Sphingolipid metabolism
CHEMBL2524,R-HSA-556833,Metabolism of lipids
CHEMBL2524,R-HSA-6798695,Neutrophil degranulation
CHEMBL2524,R-HSA-9840310,Glycosphingolipid catabolism
CHEMBL2527,R-HSA-1640170,Cell Cycle
CHEMBL2527,R-HSA-212436,Generic Transcription Pathway
CHEMBL2527,R-HSA-3700989,Transcriptional Regulation by TP53
CHEMBL2527,R-HSA-5633007,Regulation of TP53 Activity
CHEMBL2527,R-HSA-5693532,DNA Double-Strand Break Repair
CHEMBL2527,R-HSA-5693565,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks
CHEMBL2527,R-HSA-5693606,DNA Double Strand Break Response
CHEMBL2527,R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation
CHEMBL2527,R-HSA-6804757,Regulation of TP53 Degradation
CHEMBL2527,R-HSA-6804760,Regulation of TP53 Activity through Methylation
CHEMBL2527,R-HSA-6806003,Regulation of TP53 Expression and Degradation
CHEMBL2527,R-HSA-69473,G2/M DNA damage checkpoint
CHEMBL2527,R-HSA-69481,G2/M Checkpoints
CHEMBL2527,R-HSA-69541,Stabilization of p53
CHEMBL2527,R-HSA-69563,p53-Dependent G1 DNA Damage Response
CHEMBL2527,R-HSA-69580,p53-Dependent G1/S DNA damage checkpoint
CHEMBL2527,R-HSA-69601,Ubiquitin-Mediated Degradation of Phosphorylated Cdc25A
CHEMBL2527,R-HSA-69613,p53-Independent G1/S DNA Damage Checkpoint
CHEMBL2527,R-HSA-69615,G1/S DNA Damage Checkpoints
CHEMBL2527,R-HSA-69620,Cell Cycle Checkpoints
CHEMBL2527,R-HSA-73857,RNA Polymerase II Transcription
CHEMBL2527,R-HSA-73894,DNA Repair
CHEMBL2527,R-HSA-74160,Gene expression (Transcription)
CHEMBL2527,R-HSA-75035,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex
