gene,log2FC,pvalue,FDR
THSD1P1,-1.1958043437093142,3.582036507408144e-36,3.7110876803842026e-35
FBXO36,-1.320212439341934,3.6432266350718505e-36,3.7723352922760465e-35
LOC286367,-1.85643543614629,3.743257797219783e-36,3.873707884183724e-35
RANBP3L,-3.2182050597703884,3.828529053497715e-36,3.959699679591984e-35
MURC,1.5613945614865665,4.022705068549093e-36,4.1558059229738447e-35
GIMAP6,-1.816072984968633,4.105590212665061e-36,4.239027716457295e-35
ESM1,2.5560858799857975,4.185204360185297e-36,4.318779760116381e-35
SLC7A4,-3.1430329388093257,4.526052114128029e-36,4.6625764931223836e-35
RBPMS,-1.6453214344892917,4.576036456795405e-36,4.708738927249675e-35
CHAC1,1.981399272103209,4.5759719465481435e-36,4.708738927249675e-35
ETFDH,-1.016685678778554,4.702528296949002e-36,4.83616511804309e-35
CAPS2,-1.7161075985323713,4.72911548919907e-36,4.860761674189197e-35
KDR,-1.3490887797372473,4.747844843353213e-36,4.8745075963654e-35
SLC13A2,-4.714189850869924,4.7458982840043395e-36,4.8745075963654e-35
MRAP,-5.181137886140371,5.038814723536776e-36,5.170323811304393e-35
BCL8,-1.74469825423127,5.054715093217707e-36,5.183717117850248e-35
ARRDC4,-1.427975488223458,5.06538001160922e-36,5.191729299060959e-35
KY,-3.6527156113149477,5.153558332868196e-36,5.27913462764208e-35
ADRA1A,-3.1763401171736305,5.1932323805352836e-36,5.316783409611011e-35
ZNF671,-1.7201736891939872,5.3915185026854615e-36,5.516684165507783e-35
TBX15,-2.227918706355781,5.8041853770191824e-36,5.932262011110622e-35
TMEM132A,2.1203612025091747,6.0139203243180714e-36,6.143057203601713e-35
PENK,-3.7433799443721156,6.119728369286578e-36,6.244249748101098e-35
SAC3D1,1.5327978103917603,6.341360081598128e-36,6.466766250158584e-35
KIAA1841,1.092340099420051,6.499694756655556e-36,6.624520921355044e-35
FANCG,1.0108773760208312,6.525515204354474e-36,6.647115459701426e-35
CCDC21,1.104137282518641,6.67883658731074e-36,6.799488948479719e-35
BNIP3L,-1.0657614569771567,7.029825560573533e-36,7.152818036842931e-35
GAL,3.4985956207835245,7.134062394511561e-36,7.250772627989612e-35
TPSG1,-2.326355290566931,7.165599155707689e-36,7.274701697230735e-35
C10orf82,-2.889596928630607,7.16219108897422e-36,7.274701697230735e-35
HOXA7,-2.690292774292815,7.31592416632794e-36,7.423175451486482e-35
FMOD,-2.4231872233400384,7.93942033980736e-36,8.046841227478473e-35
SMARCA4,1.0974733933009801,7.97337684160953e-36,8.072268000434832e-35
LIAS,-1.0002780447390238,8.083891590245839e-36,8.179604147706783e-35
MYOM3,-2.324399621256953,8.167230443715358e-36,8.259338653719481e-35
RAET1K,1.8469396970055625,8.219349219746279e-36,8.307429974849612e-35
BTD,-1.1594156645756915,9.092008739813588e-36,9.17924764785506e-35
DARS2,1.002998757249376,9.119736102891264e-36,9.202137266126922e-35
CHORDC1,1.0165401585986498,9.767125520207601e-36,9.8390141585135e-35
C11orf84,1.1491759498165468,9.830021195409958e-36,9.89689578650705e-35
DMRTC1B,-2.3376331104272694,9.992200249918973e-36,1.0049061941948899e-34
GPR133,-3.121459054325955,1.0156789680537276e-35,1.0208947683866376e-34
LOC100190938,-2.5589096224405283,1.0189850947612789e-35,1.0236526313432426e-34
GRIK5,-2.6010331104272693,1.0783071034692906e-35,1.082052050962045e-34
RMI1,1.0133573914072675,1.1049525532353129e-35,1.1081791364486171e-34
SKP2,1.395584441945795,1.1383527549378343e-35,1.1410481937298127e-34
PRDM5,-1.8414008758432958,1.3400279839338971e-35,1.340985672982338e-34
ACADS,-1.6518066043318722,1.379415642395063e-35,1.3796430185998533e-34
ACOT7,1.369534228902829,1.3944701988249277e-35,1.3939341586606349e-34
C5orf45,-1.092233998106285,1.4628540319427562e-35,1.4614891297175628e-34
MSX2,-2.9981883122263,1.507884541715797e-35,1.504825784695869e-34
LOC285593,-1.620479760918452,1.5349338631436642e-35,1.5309808827837873e-34
SLCO1C1,-2.0210595750976452,1.5605514092343753e-35,1.5556800275078496e-34
LMO2,-1.485524659723045,1.627002200098449e-35,1.6210356348326253e-34
CYGB,-1.7157392354124754,1.631332562721473e-35,1.6244609758872525e-34
HSPB8,-2.6475227541720905,1.6901784568248714e-35,1.6821387889329215e-34
MGC2889,1.843286489525388,1.6946022293229277e-35,1.6856199114953692e-34
ZNF385D,-2.2651108533554263,1.741104076394734e-35,1.7309294103011109e-34
ZNF175,-1.5784351224997026,1.7723479189931926e-35,1.7610288847943823e-34
SLIT2,-2.415816422061786,1.8048652561344265e-35,1.7923601886205655e-34
NHLRC4,-1.7831025624334238,1.904093614359909e-35,1.8878113323634764e-34
PLOD1,1.3294555982956595,1.932312911307891e-35,1.914746430296001e-34
KLF15,-2.7501048467274236,1.9874926882417352e-35,1.968353068773901e-34
ME3,-1.498741685406558,2.018234498652852e-35,1.996626227118362e-34
PAFAH1B3,1.7398940288791582,2.1150230974416334e-35,2.091242012098319e-34
PDCD2L,1.1469987986743995,2.1295868378271662e-35,2.104498871279474e-34
HPX,-2.7937138300390556,2.2215935049658224e-35,2.1942304162177353e-34
TNNI3K,-2.4428550124275077,2.3103373938341143e-35,2.2806437950088058e-34
FMO2,-3.031406628003312,2.3385599528784242e-35,2.3072524022897534e-34
LDB3,-1.9588580482897386,2.3901672927080474e-35,2.356891399196348e-34
TRIM65,1.0400869688720569,2.5233145945418095e-35,2.4868378757143777e-34
SLC16A2,-1.448545526097762,2.5413356454904286e-35,2.503243114440599e-34
GABRA2,-2.6410414072671315,2.598108770609615e-35,2.5550175014266246e-34
SLC6A9,1.7742887323943641,2.685487422500171e-35,2.6395209261215233e-34
CAV2,-2.0884121730382272,2.973833911103237e-35,2.91977878553464e-34
MKRN3,3.569401952893834,3.0589322231138063e-35,3.0000939255032657e-34
ATP5J2,1.1926079950289967,3.1868921969424696e-35,3.1222281302983733e-34
PFKFB1,-3.9241926381820345,3.19762675017446e-35,3.1310596951815868e-34
GCOM1,-2.5436109302876106,3.3519124906774407e-35,3.2768454923631282e-34
NXNL2,-2.4572454432477224,3.592466406280553e-35,3.5082438837727953e-34
C1orf115,-2.0533718132323386,3.688649264590235e-35,3.600240351921504e-34
CASC1,-2.187175085808971,3.7784359683231083e-35,3.6839244740967085e-34
AXIN2,-1.9979813291513784,4.0538065745567824e-35,3.943957299660989e-34
IDH2,1.4072996212569517,4.152719614503809e-35,4.038031791816925e-34
AGR2,-4.688024559119422,4.184381285407634e-35,4.066646691845978e-34
MCC,-1.773789424783999,4.367137535174741e-35,4.2419959740013765e-34
SLC7A14,-2.035164102260622,4.3739419199576053e-35,4.246339454346042e-34
ANO6,-1.3265992780210691,4.4088735525346414e-35,4.2779704305324135e-34
B4GALT2,1.0152437803290315,4.5343484710977005e-35,4.397375877431617e-34
NT5DC2,1.3523385075156842,4.5911412268837676e-35,4.4477138772200754e-34
C16orf86,-1.3783756420878213,4.681549585299934e-35,4.5304756566302335e-34
HYLS1,1.1840697360634396,4.842831070657781e-35,4.681574826297589e-34
GPAM,-3.265355633802818,4.879170823063424e-35,4.714200981540526e-34
NASP,1.0099515741507865,5.130226639163581e-35,4.951511957194839e-34
RACGAP1P,1.2149245946265832,5.169428022400505e-35,4.986703672059162e-34
HBA2,-3.8766225943898673,5.42881099018593e-35,5.234144409658606e-34
PHF15,-1.4794851935140265,5.682065908629437e-35,5.472520938348235e-34
SLC7A11,2.029630364540184,5.950332082150895e-35,5.727863294097978e-34
MAD2L2,1.1612393005089334,6.212202629700961e-35,5.9767824771906236e-34
ZNF132,-1.4280422890282862,6.493548250903794e-35,6.240868997423535e-34
ACVR1C,-4.196551077050538,6.569106764681813e-35,6.31015569591045e-34
SHISA6,-2.2986884069120608,6.658095129374577e-35,6.3922629556964894e-34
SH3BP1,1.3990770327849473,6.712943686766734e-35,6.441524192420394e-34
ZNF546,-1.1242806071724472,6.911441501705849e-35,6.628502089333592e-34
PGK1,1.0147220440288738,6.953400314909313e-35,6.665231486692692e-34
C2CD4D,1.901807628121671,7.441304850720194e-35,7.125411478046275e-34
OVCH2,-2.775820055627884,7.693611439371954e-35,7.359264794056105e-34
TSPAN33,1.503693922357673,7.715494707235867e-35,7.376320911544879e-34
CCDC77,1.246013818203335,7.726637229494859e-35,7.383095931154589e-34
SGCG,-3.7128548230559835,7.78019560838946e-35,7.430372542471844e-34
ZNF25,-1.0509277192567197,7.801338671538944e-35,7.446657988359906e-34
ZDHHC13,1.0718931234465607,7.842999303726895e-35,7.482500855646786e-34
CORO6,-1.9186547638773832,8.388431664025753e-35,7.990299402420763e-34
PAR5,-2.748966114333057,8.457411262839353e-35,8.051791695474097e-34
IL1RAPL2,-2.5141081784826604,8.565715344893602e-35,8.150638600266504e-34
SERPINI1,-1.5352848502781393,8.598026730617013e-35,8.177109748036651e-34
RAB3C,-2.2653750384660905,9.771619502979296e-35,9.27870578052854e-34
DCDC2,-3.5412410285240847,1.00322422309191e-34,9.521215084954137e-34
SGSM1,-2.4841638122854786,1.0125485400563143e-34,9.604700924775972e-34
ART3,4.1811653331755245,1.075475038735846e-34,1.01962875677649e-33
PGLYRP2,-3.030423683276127,1.10910584206478e-34,1.0504190240949633e-33
FOXO4,-1.0649456799621255,1.1505388726429683e-34,1.0888847372119118e-33
ZNF781,-1.692110794176826,1.2061929218783425e-34,1.1399963529050607e-33
ZIC1,3.877376369984613,1.214569818487578e-34,1.1473178207539898e-33
LRWD1,1.1273991892531656,1.3281482273900408e-34,1.2533064895376316e-33
TMSB10,1.2610872706829195,1.3486298193335455e-34,1.2719745389289392e-33
TRPC1,-1.5817639602319788,1.3759920540128297e-34,1.2971094437698363e-33
LOC284233,-2.1234573381465265,1.3982082906819865e-34,1.317369850687588e-33
ELANE,-1.8663290981181204,1.4078342368955813e-34,1.325619300023491e-33
SAMD1,1.0552402828737142,1.4084204396228267e-34,1.325619300023491e-33
RXRG,-2.704356533317552,1.4634906251154374e-34,1.3767400438747447e-33
SOX11,3.738606521481832,1.49517471021955e-34,1.4050937145134986e-33
FGFR1,-1.6247296543969725,1.4972285742036366e-34,1.4062978192068521e-33
ZC3H12B,-1.4904579358503973,1.5658513962712867e-34,1.4692367508415583e-33
EMX2OS,-2.653942022724584,1.575728292786028e-34,1.4777425097158202e-33
WDR93,-1.7149141555213632,1.6488233938958005e-34,1.5444472549321718e-33
GTF2IRD2P1,-1.1073239022369528,1.6519166321212822e-34,1.5460071184834805e-33
RILPL2,-1.031003473783878,1.6668707807392551e-34,1.5592008644294275e-33
ARHGEF6,-1.6390556160492338,1.7941126631756044e-34,1.6765006574838565e-33
KCNC2,-3.943766996094212,2.129623725475909e-34,1.9839068922639697e-33
TLN2,-1.6382755414841998,2.213870058519869e-34,2.061333845280674e-33
EIF4E3,-1.5441159486329745,2.3775128455398907e-34,2.2114392604681977e-33
FLJ42709,-1.7398121375310698,2.404331023703179e-34,2.234100950713066e-33
MAGI1,-1.3556132086637476,2.4134561486365117e-34,2.2414358302872666e-33
EGR2,-2.371310107705053,2.4776909676502905e-34,2.29991885181735e-33
PPP1R3E,-1.0817255296484793,2.7363972493526157e-34,2.5361832550899015e-33
SNTB2,-1.0867420049710006,2.7777972321566758e-34,2.572248607562818e-33
SCN9A,-2.313275784116463,2.778135891044608e-34,2.572248607562818e-33
RPS6KA2,-1.430066581844006,2.7797817432726746e-34,2.572464009801347e-33
C1orf168,-2.9796954254941417,2.893362118423311e-34,2.6762129391087157e-33
RBP4,-4.811975742691442,2.951764134828727e-34,2.7274600277303206e-33
GABBR2,4.014393857261215,3.0139899557698674e-34,2.783544351338351e-33
BTBD11,-2.183087637590247,3.100647089678415e-34,2.860673034638428e-33
CRB2,-2.3862936915611326,3.144625409659425e-34,2.8997779296874626e-33
SLC12A4,-1.040186779500532,3.2655138464094777e-34,3.009729040313505e-33
FLJ37543,-1.8107125044383943,3.303255862560318e-34,3.042974011446633e-33
KREMEN2,2.8683512900935018,3.305757174758253e-34,3.0437378782055882e-33
SCRN2,-1.5861151970647418,3.338055134859464e-34,3.0719220232480698e-33
VWA5A,-1.815577506213753,3.388211979294414e-34,3.116504429464185e-33
SLC25A20,-1.0228359095750994,3.540845574559814e-34,3.25525313099557e-33
POU4F1,3.335022049946739,3.5449347447924276e-34,3.2573673477767063e-33
EFEMP1,-2.43713009231862,3.624715500806166e-34,3.328995775034038e-33
HIC1,-1.5176926677713336,3.7722218481931746e-34,3.462720842292504e-33
C6orf211,-1.0708919043673788,3.960328564987907e-34,3.633561535709419e-33
CYP4A11,-1.872638205704817,4.315655456264711e-34,3.9575756307499515e-33
CLK1,-1.105938661380046,4.464442741331671e-34,4.087839598614708e-33
CADM3,-3.549659622440526,4.617747431869023e-34,4.2239626383071266e-33
AFP,-4.184717599715942,4.672559778906341e-34,4.2698095208550256e-33
NUP210,1.8739391762338737,4.790534375597032e-34,4.3754188278471036e-33
RPUSD3,1.0071234288081445,4.823820309480992e-34,4.403610887336133e-33
UGT2B15,-3.8298859805894185,5.093148118610774e-34,4.6471466267203966e-33
CAT,-1.571132731684223,5.2799919019897095e-34,4.815215059715365e-33
LOH3CR2A,-1.7938240738548927,5.31241842218342e-34,4.842361168703295e-33
PARP3,-1.2194770505385248,5.973256971365079e-34,5.4365598324879266e-33
PAN2,-1.0234314297550036,6.0471147555906335e-34,5.498283211589226e-33
REEP6,-3.0254334832524545,6.173772232346677e-34,5.610642833020797e-33
MAP1A,-1.6712038880340865,6.296688257326799e-34,5.719491833738509e-33
NFKBIE,1.41629710616641,6.618766280207377e-34,6.006051974008718e-33
FAM129A,-1.7379119363238225,6.685392170889008e-34,6.060467813082302e-33
COL10A1,4.400537122736418,6.701433372564501e-34,6.071985648620787e-33
ATP7B,-1.4140911232098476,6.753790119927739e-34,6.113338714721265e-33
PDZD2,-2.2295480056811474,6.777366943291544e-34,6.1316307390027826e-33
RFC3,1.0826870872292567,6.835024883832419e-34,6.178904872394478e-33
FGF7,-2.0209114155521366,6.836408511235774e-34,6.178904872394478e-33
STOM,-1.1268908095632586,7.023839313634188e-34,6.345158661344077e-33
PGM5P2,-1.550856462303231,7.726860923657679e-34,6.976788164352219e-33
GPX3,-2.9292650668718156,7.827019330575465e-34,7.063720023523312e-33
CKMT2,-2.760013179074446,7.885721367024857e-34,7.113170765309885e-33
NBLA00301,-2.1799290330216605,7.964107728784238e-34,7.180319613029197e-33
FCGRT,-1.289042419221209,8.024014956349888e-34,7.23074971536817e-33
MYOZ2,-1.6702912889099304,8.61665609713234e-34,7.757121213456973e-33
PDGFRL,-1.9473025624334248,8.812760067657326e-34,7.92582369128292e-33
PPFIA2,-1.8621831222629897,8.885736486459039e-34,7.983566696101376e-33
KAT2B,-1.4502889572730524,8.881917728334238e-34,7.983566696101376e-33
DEPDC7,1.799268712273642,8.894171310951243e-34,7.987202781117192e-33
TTYH3,1.5442010356255178,8.94079384797351e-34,8.025111953385692e-33
ASAH1,-1.1919049887560664,9.195523822836373e-34,8.245621682122684e-33
AGMAT,1.7095879453189728,9.352211911445894e-34,8.377869755120552e-33
HPGDS,-2.2266838264883426,9.610255310699506e-34,8.604794757533846e-33
TLX1,4.418145088176116,9.817132877375656e-34,8.781389177733124e-33
PHF7,-1.2395228725292924,1.0141501012616851e-33,9.067079711820459e-33
FAM124B,-1.6887207125103565,1.040332539414384e-33,9.296599516426132e-33
GLI3,-1.893261616759382,1.0483316571580703e-33,9.363484374508515e-33
TMEM65,1.13043193277311,1.0597198629304608e-33,9.46055942369945e-33
LPL,-3.7324129956207805,1.0750405253560116e-33,9.592628766203667e-33
HIST1H3J,1.2282442123328208,1.1124244236292527e-33,9.916484712695047e-33
PALM2-AKAP2,-1.5411786957036337,1.120638318412702e-33,9.984816108696238e-33
MARCKSL1,1.5131829802343475,1.1618918851884916e-33,1.0337203316757631e-32
HIST1H2AM,2.232603799266185,1.2100331124898643e-33,1.0760250486884708e-32
HIST1H2BJ,2.194133228784472,1.2313556134873613e-33,1.0939173368623932e-32
MARCH8,-1.4150723399218856,1.2991368360909332e-33,1.1530076951420408e-32
PHLDB1,-1.3324174576872974,1.3869409518713098e-33,1.2297362955145375e-32
TUBG1,1.007607225707181,1.4004598688216943e-33,1.2411183540487488e-32
GAS2L2,-2.555858971475914,1.4259034221153263e-33,1.2630520677744664e-32
TRIM11,1.0665812699727777,1.4748241858928304e-33,1.3051154426741464e-32
LOC390595,-1.5154941058113387,1.5291279007335107e-33,1.3518560066562455e-32
HIST2H3C,1.6356371168185584,1.5413575724057456e-33,1.362006402451543e-32
DBNDD1,1.9745688602201463,1.5505562971122378e-33,1.3681423304088252e-32
SLC2A1,1.697577257663628,1.5769949442936065e-33,1.3907964617721181e-32
TFAP2B,-4.586346543969701,1.6377439932367956e-33,1.4436733127791472e-32
ZNF846,-1.1378892590839165,1.639072768840623e-33,1.4441452861183863e-32
GPR144,-3.7824904544916556,1.6602851480249015e-33,1.4621272641266223e-32
CCDC8,-2.733531719730144,1.6668233598827993e-33,1.4671753201134716e-32
IL1R1,-1.426211119659131,1.6948931458168914e-33,1.4911619107445566e-32
AMY2B,-1.863581494851461,1.7986244855792655e-33,1.5801332775578846e-32
FBXL19,1.1536126642206188,1.8007417717870382e-33,1.581230220542183e-32
MAGI2,-1.5010159308793947,1.8145757080628286e-33,1.592609528151768e-32
VIP,-1.833766025565156,1.8181262841130733e-33,1.594956759022182e-32
GP2,-4.140104911823886,1.8622466632434905e-33,1.6320883972566807e-32
A2ML1,4.552588477926381,1.8678431743466557e-33,1.636205452484705e-32
DMD,-2.0000596875369876,1.870347227425804e-33,1.6376108985489133e-32
TMEM79,1.596237708604571,1.8887676954059123e-33,1.6521498490857195e-32
FAM13AOS,-1.434262232216831,1.919035905186099e-33,1.6778199126850413e-32
RASL11A,-1.866215202982601,1.9638316080639216e-33,1.7161606702634454e-32
UNC13C,-1.7899879216475323,1.9862946030430353e-33,1.734957805143588e-32
DOC2B,-2.6240752988519347,2.0609237079928887e-33,1.7992803000764774e-32
DPP6,-3.3895989821280614,2.0774018709833653e-33,1.8127970401490985e-32
LRP4,-2.0482384779263825,2.0871112555851662e-33,1.8203970381129267e-32
C13orf27,1.1458293407503843,2.088942509649793e-33,1.821121671607049e-32
VIT,-3.5766167712155266,2.1191957954520368e-33,1.846611826932189e-32
CDKL2,-2.7824849094567394,2.1218429352282877e-33,1.848033825356963e-32
LCN10,-2.3646526630370466,2.153027021370125e-33,1.8742970286944228e-32
SEC31B,-1.7278672209728976,2.1592824569815495e-33,1.8788440996383912e-32
RNLS,-1.391991401349272,2.2148957985263057e-33,1.9263138184698681e-32
PPAPDC3,-1.7708693099775124,2.2698946541905004e-33,1.9722621665980754e-32
ANKK1,-2.2280016629186896,2.2975920554440827e-33,1.9953753905175878e-32
FAM189A2,-2.6733979820097042,2.3671601090756782e-33,2.0548123731761834e-32
PAR-SN,-2.3315269085098844,2.391083732542305e-33,2.0726141515936943e-32
SMAD3,-1.1291781216712042,2.394855406929321e-33,2.0748954294304823e-32
ADRM1,1.0442191383595691,2.4320555643564713e-33,2.1061230940999452e-32
SLC12A8,1.60996975381702,2.4433798631764988e-33,2.1149236162340372e-32
GBAP1,1.0782155107113276,2.6000902049518847e-33,2.248429548728701e-32
KLHL13,-2.8436869274470356,2.651196607846895e-33,2.291535225671274e-32
TBX3,-2.0660305716652854,2.766150161681705e-33,2.3874931907582773e-32
GULP1,-1.9686843886850527,2.7781340065383566e-33,2.3967001573942038e-32
DIRAS3,-2.4125040951591883,3.1350592934407625e-33,2.702058916595748e-32
ZNF214,-2.317962918688601,3.187621132666009e-33,2.74606093127872e-32
C10orf54,-1.4267191975381692,3.217666360436047e-33,2.770632959272345e-32
ADAMTS8,-2.649905438513433,3.250816016790218e-33,2.796531377770905e-32
SERPINA5,-3.632011125576992,3.282464151180651e-33,2.8224230016032777e-32
PUSL1,1.259282968398625,3.392565501848516e-33,2.915716233718061e-32
