gene,log2FC,pvalue,FDR
TMEM22,-2.0009471967891646,4.353816142161288e-40,2.1361863944949305e-38
LPL,-4.767630590743758,4.4067977683548734e-40,2.1563693488538647e-38
LMOD1,-2.9681319704000995,4.582005327652273e-40,2.2360923050738428e-38
ADCYAP1R1,-3.2849012793176975,5.333277214341361e-40,2.595765912637855e-38
ADAMTS5,-2.973811952840836,5.561126069851207e-40,2.699444742653374e-38
FAM72D,2.712012667753669,5.69865091827054e-40,2.75884421982124e-38
EEPD1,-1.936579919729085,6.766702261907562e-40,3.2632796090065427e-38
MMRN2,-1.9966727956854378,6.776463726882784e-40,3.2632796090065427e-38
DLK2,-3.877769321459928,6.939042332614162e-40,3.332754289724949e-38
AVPR2,-3.5315883105480985,7.15991720118856e-40,3.4297887582430363e-38
RBP7,-3.395032534804968,7.525475449698447e-40,3.595439097397922e-38
CCDC64,2.6495843095447116,8.084287428621055e-40,3.852311101130604e-38
GSG2,1.9860801580333627,8.144614124699796e-40,3.870924566890611e-38
RELN,-4.657089878339395,8.494666992967498e-40,4.0267818560673794e-38
C1orf173,-3.8351396713909436,9.18089996003318e-40,4.3407771940904926e-38
GJB2,3.6766846983569543,9.276800124803482e-40,4.37475628683414e-38
MAMDC2,-3.9693087294619334,9.446340896260676e-40,4.443197502186901e-38
CCNF,1.8903576320080262,1.0103004057593162e-39,4.739819145885782e-38
MAGI1,-1.7901196412893512,1.0236499143551755e-39,4.790102671210092e-38
IDH2,1.9619343910698603,1.0639988546372288e-39,4.966146448964481e-38
KCNIP2,-5.109103336259878,1.0784648213436542e-39,5.020791596654357e-38
ALDH1L1,-5.604379004138968,1.0866730622496656e-39,5.046099426563945e-38
ANGPTL1,-3.8092944437476497,1.10401390102015e-39,5.11357889065389e-38
CCDC8,-2.8143010911827417,1.1145054759132171e-39,5.14907187260109e-38
SCARA5,-6.485165558760819,1.1363549526617835e-39,5.236726380582897e-38
SNCA,-2.4250866173334993,1.242906924499209e-39,5.713291602691692e-38
SOX7,-2.0677323341276805,1.288704786964968e-39,5.908889984162044e-38
GPM6B,-2.6074502947447646,1.2939293602129424e-39,5.917938729637234e-38
BMP2,-2.9436805719302654,1.4295224811376176e-39,6.52170369026267e-38
KCNAB1,-2.4112175718048396,1.498223173884991e-39,6.801036517263963e-38
SPAG5,3.096424645679166,1.4964275925716554e-39,6.801036517263963e-38
GDF10,-4.635605179982441,1.537965407841596e-39,6.964075701228997e-38
MMP13,6.081133262260126,1.567910655940107e-39,7.082054012426246e-38
GIPC2,-3.3637515489778003,1.6152341134150627e-39,7.277749150122372e-38
LETMD1,-1.177214097579327,1.6631808234727044e-39,7.475279143129293e-38
FAM64A,2.9832297504076255,1.7175438308034635e-39,7.700603535003805e-38
POU6F1,-2.035523391446132,2.098739695497535e-39,9.386574613548312e-38
KIAA1524,2.0439999999999996,2.377067292659565e-39,1.060533233536325e-37
RABIF,1.4570634641916484,2.520091058733965e-39,1.1215945609323805e-37
SLC35A2,1.414709783017683,2.5528405728131517e-39,1.1333989499248244e-37
RDH5,-4.094213834190392,2.584386117588393e-39,1.144612664196144e-37
CNN1,-3.803159839458173,2.7490839290780085e-39,1.214601329150655e-37
AOC3,-3.3743293615953807,2.8015841936361544e-39,1.2347999292193443e-37
FBLN5,-2.0125427066348944,2.8186237180105158e-39,1.2393093608440924e-37
SYN2,-4.647219189765458,3.13912008905092e-39,1.3769012766504554e-37
FHL1,-3.8383498683055315,3.253021654112336e-39,1.4234315665818955e-37
TENC1,-2.049665220117898,3.4127270364484223e-39,1.489733099387785e-37
NPHP3,-1.5992195660353685,3.7059788802945966e-39,1.613874008564654e-37
ALX4,-3.569977072620093,3.837378198375221e-39,1.6671072874707432e-37
SLC27A6,-5.020245415778252,4.6078578558412393e-39,1.997067536901859e-37
KCTD4,-1.9234001003386427,4.802891141891618e-39,2.0766514835119505e-37
PTN,-4.227006434215477,4.9469587990760936e-39,2.1338741947768278e-37
C2orf82,-3.9910805970149266,5.045955982241466e-39,2.171431128717291e-37
MPPED1,-2.5092247209331497,5.095466199741005e-39,2.187565359289753e-37
BNC1,-3.533231656841842,5.12265465144826e-39,2.194063120477946e-37
SFRP1,-6.064909682679044,5.245191030100161e-39,2.241272589692799e-37
CDO1,-4.001632396839334,5.5553455280150546e-39,2.3682424975751296e-37
KIAA1045,-2.8553626238555134,5.5810356385393836e-39,2.37363532075543e-37
OXTR,-4.696505042016805,5.792261460122995e-39,2.457728096937503e-37
C1orf175,-2.5547211589113243,5.914020687783583e-39,2.503556246040106e-37
SEMA6A,-2.8249537940549336,6.364165889776309e-39,2.6878633803155028e-37
ANXA1,-2.2815978803461707,6.676872017400665e-39,2.8134051234431552e-37
CHL1,-3.8542438354446267,7.64204815454655e-39,3.212660567141128e-37
C14orf139,-2.701817182992599,7.8822752756548e-39,3.3060151346254453e-37
CLIP4,-2.7278694092562397,8.498644283506848e-39,3.5563407331649463e-37
MFAP4,-3.1466629750407638,1.0411247874335021e-38,4.346695987534871e-37
MAML2,-2.5880244324595463,1.0781637878766667e-38,4.491033279340724e-37
CASP12,-2.0233197541703247,1.1287030120475295e-38,4.690817563539082e-37
GPRIN1,2.7250673272293984,1.1897858599922524e-38,4.933410480510016e-37
SOX5,-2.7537575692963747,1.4394187985191637e-38,5.941437730032729e-37
ECE2,1.9676220368744497,1.437597790737401e-38,5.941437730032729e-37
MOCS1,-2.0111871691960355,1.5413328415334478e-38,6.3477107951206674e-37
HS3ST4,-4.760784974288223,1.5775502376325044e-38,6.4822002202312596e-37
TTYH1,-4.073375304151511,1.7115546941126878e-38,7.016988760570553e-37
LIFR,-3.291163614699613,1.752769440268294e-38,7.169811712630057e-37
DPYSL2,-1.7621001379656356,1.9236865621948394e-38,7.85131535686831e-37
ENPP2,-3.243363351310675,2.0131189432579955e-38,8.197942757075009e-37
OR2L13,-2.426617346042895,2.1061139811359932e-38,8.55749839254877e-37
TIMELESS,1.5268558509971157,2.1359692609494577e-38,8.659476271060797e-37
LOC283392,-5.05122232534805,2.1830359864033814e-38,8.830623124555722e-37
MOBKL2B,-2.4706161043521906,2.1988765129389585e-38,8.874977641913052e-37
CSRNP3,-2.9924734604289487,2.570942419061575e-38,1.0353731162428727e-36
ABCA8,-5.511782152263891,2.924141675189879e-38,1.1750143689510235e-36
MMRN1,-4.599433889376646,3.040337551296873e-38,1.2190146353801097e-36
PYGM,-3.040303536937164,3.1746816386725945e-38,1.2700819751375217e-36
FGF10,-3.5250455286592244,3.196603056979232e-38,1.2760474878551089e-36
IQSEC3,-2.6128869936034107,3.4041813943219544e-38,1.3559368472832065e-36
C2orf88,-3.280436711400977,3.4860921430034473e-38,1.3855313379714356e-36
DNA2,2.0789804214222993,3.5692211681624313e-38,1.4154800201320423e-36
IGSF10,-4.009376094318325,3.773042470829416e-38,1.4871097249160219e-36
SLC17A7,-3.177016944688323,3.7743486947821903e-38,1.4871097249160219e-36
EGR1,-3.526305067101468,3.772041605638451e-38,1.4871097249160219e-36
TXNIP,-2.190860278439736,4.12797162514201e-38,1.622925863768035e-36
FAM189A2,-4.616381700739995,4.4237806057494427e-38,1.7354758268632997e-36
FGF9,-2.680211225385677,5.016815560479178e-38,1.9638944870409138e-36
CRIM1,-2.285111814875206,5.60483710929477e-38,2.1893744613839633e-36
CCL14,-4.745571002132197,5.866897560349668e-38,2.2868337535555676e-36
PLAC9,-3.782683933274802,6.38762285590822e-38,2.4844850180790028e-36
ADH4,-3.336806823027719,7.877614963080508e-38,3.057488809657878e-36
ADAMTS1,-2.636319779254986,9.042932412543177e-38,3.502308483096244e-36
LRRC70,-2.5206868807224385,9.173412682703202e-38,3.5453000225742335e-36
EMCN,-2.2921748651699456,9.365690034799724e-38,3.611941858124139e-36
SHISA3,-2.681017935532422,9.58034754276408e-38,3.686914721372823e-36
CENPM,2.898312655211339,1.1208638198663644e-37,4.304448125111273e-36
PAQR4,2.6484778000752547,1.1752355920637514e-37,4.503750206807677e-36
CXCL2,-4.6019262510974555,1.1926774324062564e-37,4.554281499263802e-36
LOC284276,-3.000743158158785,1.1934254107283599e-37,4.554281499263802e-36
KLF15,-3.742022914837578,1.229148540118922e-37,4.680793070247853e-36
LEP,-7.1295265771980425,1.2527793579001107e-37,4.760823100596183e-36
NTRK3,-4.499050068982816,1.3428903338037428e-37,5.092631822131152e-36
CENPO,1.503508917596891,1.371048638120124e-37,5.1886067275884857e-36
TESC,-3.1320690329863283,1.4715588393632832e-37,5.5574243885746566e-36
TSPAN7,-3.394667565533675,1.5793247475344719e-37,5.952059705873704e-36
DPP6,-3.7311508215226388,1.7823391121252602e-37,6.703289020251263e-36
SPC24,3.0107440862912327,2.1804024952330504e-37,8.183477653758189e-36
C10orf108,-2.4547683807851497,2.2049404111598628e-37,8.258545330111725e-36
PAPPA2,-3.2501380283456673,2.2207995475387808e-37,8.300865331385714e-36
DCT,-2.855575755675404,2.245804379840349e-37,8.377126460293827e-36
SRL,-2.169561582842092,2.344722971140127e-37,8.728219272732869e-36
HLF,-4.051832020569423,2.548395364265309e-37,9.467028737902331e-36
FAM72B,2.5208889878339384,2.6474479544654176e-37,9.814968455220773e-36
EGFLAM,-1.9139624106358957,2.692722097423647e-37,9.962524459228181e-36
MRAP,-5.486281926501944,2.7212425069440863e-37,1.0047622181319109e-35
TIMP4,-5.364768644174086,2.8231144242197317e-37,1.0402662320662302e-35
LCN6,-2.156590806471842,3.1700882266699432e-37,1.1657599189913732e-35
CLDN5,-3.2679367991972876,3.2325472817275863e-37,1.1863318179291785e-35
AK5,-4.239090517998247,3.5493366957728156e-37,1.297886161531965e-35
TPM3,1.2222990091559023,3.550773545255829e-37,1.297886161531965e-35
NMUR1,-3.216928947698481,3.7027314655341374e-37,1.350717853048455e-35
KPNA2,2.301075856014048,4.0947442463134865e-37,1.490732590312888e-35
GRIK1,-3.4035087670889252,4.253839764217015e-37,1.542482972670166e-35
CLEC3B,-3.458105970149256,4.250524007134407e-37,1.542482972670166e-35
SCN3B,-2.960352464567916,4.342115805033459e-37,1.5713625049507765e-35
CD34,-1.9552762322839587,4.588525513512387e-37,1.6572406730648015e-35
PYCR1,2.4395374764831317,5.73497063264534e-37,2.0672013945751114e-35
NCRNA00110,-3.143293390191898,5.966415400019199e-37,2.1463766704851675e-35
IGSF1,-5.006746318826038,6.260430251820191e-37,2.2477043762107088e-35
PSMD14,1.1655227141602893,6.427769770077641e-37,2.3032419906441593e-35
CIDEA,-6.073020368744512,6.675020225726966e-37,2.3871393549883687e-35
MMP1,6.799683970901794,6.9209860555086216e-37,2.470249199380852e-35
HPSE2,-3.855213457920481,6.96592284510002e-37,2.481422574351383e-35
NAALAD2,-2.973106346419164,7.374519368799631e-37,2.621843282622259e-35
F10,-2.9498959112003016,8.277135186648555e-37,2.9370115361123517e-35
ZBTB4,-1.2975125674150245,9.556185741169534e-37,3.3842655456519266e-35
SOX17,-2.3092384547848983,9.578537502343992e-37,3.385594527284809e-35
NACC1,1.3886672645177516,9.648214260777976e-37,3.397029868258056e-35
ITPRIPL1,-3.053443822902295,9.634299800886181e-37,3.397029868258056e-35
N4BP2L1,-2.441743760190646,1.0102605668279163e-36,3.550149246712077e-35
FAM13C,-2.4615091809858267,1.0899493135780222e-36,3.822802958585884e-35
F8,-1.9756971654333384,1.1555536303332711e-36,4.0451043717224104e-35
NFAT5,-1.3607362849617388,1.2907057505939602e-36,4.509542567766192e-35
PGM5P2,-1.6643021949078136,1.3062763898759002e-36,4.555200981783719e-35
LOC644538,-1.9140095948827298,1.4134553856416746e-36,4.919527415838509e-35
CLEC1A,-1.955531217860278,1.4553251585266798e-36,5.055588523026938e-35
C15orf42,2.208435758183871,1.5010796674167388e-36,5.204600606854647e-35
LRFN5,-2.948204703373887,1.579916240447636e-36,5.46753143058333e-35
DEPDC1,3.350137539194784,1.5895078251130158e-36,5.490286705983345e-35
LOC339524,-2.8289174338392087,1.6655383820491398e-36,5.742006660689487e-35
KIT,-4.283927605669132,1.862484176268441e-36,6.408846778944127e-35
CRYAB,-4.203517446381538,1.9382192560138734e-36,6.656868890041612e-35
NPY1R,-5.465533224633137,1.9419939686834164e-36,6.657272356298348e-35
SGK2,-4.011786504452527,2.1033311803290384e-36,7.196792758558174e-35
CAPZA3,-2.477352627618211,2.112224870463195e-36,7.213664036968393e-35
FREM1,-4.208189251222878,2.1602433964400332e-36,7.363840926104481e-35
CDT1,2.5308810610811516,2.1796924805692375e-36,7.416250882953613e-35
CRY2,-1.4109697102721661,2.4623840666918543e-36,8.362458426491012e-35
SLC27A1,-1.3877497805092212,2.6169647019965223e-36,8.870876810138304e-35
SLC19A3,-5.643057694719681,2.7111607385544237e-36,9.173096454257654e-35
CUBN,-1.886464367239432,2.755516982908276e-36,9.305876742092644e-35
C9orf125,-2.378831619214849,2.9179318785223225e-36,9.836132219396636e-35
IL11RA,-2.0450413395208837,4.0232009593500406e-36,1.3536844189103289e-34
SIK2,-1.760362510974538,4.3710667014257545e-36,1.4680171063847418e-34
TOP2A,3.674745955098457,4.458889680406286e-36,1.4947544908367518e-34
SLCO1A2,-4.0507558886241055,4.886556942681744e-36,1.635110221096246e-34
LAMA3,-4.011169246205947,5.0499719358037226e-36,1.6866906265584434e-34
ZC3H12B,-1.8955245955098459,5.168175388156079e-36,1.7230090950660275e-34
CIDEC,-6.877274413646058,5.3060729988541903e-36,1.7657485703499604e-34
ENPP6,-2.573896111877586,5.401393367398621e-36,1.7941891143568813e-34
FLRT2,-2.3636677411262967,6.050677328315584e-36,2.0062018106981524e-34
ELANE,-1.9483727706007776,6.069363787149491e-36,2.0087387094087672e-34
AQP7,-5.6710504327103965,6.093999081085244e-36,2.0132316746460015e-34
TFCP2L1,-3.691422563652326,6.600991850011917e-36,2.176772729089981e-34
NPAS3,-2.674943797817634,7.759928390007142e-36,2.5543214553942136e-34
ALDH1A2,-3.8334268907563036,7.858585756422753e-36,2.5821270130715412e-34
CLEC4F,-3.3254196663740117,8.055689368764861e-36,2.6421209653986805e-34
PCOLCE2,-5.10146091809858,8.150586771806688e-36,2.668437608043114e-34
C16orf75,2.509370149253731,8.796044452243845e-36,2.8745852273643575e-34
C4orf49,-2.7322835319202308,8.950288546437216e-36,2.9197509392615884e-34
FZD7,-2.015674350934402,9.033037891282426e-36,2.9414738593025757e-34
HFM1,-2.0942845980183122,9.931133343960225e-36,3.2281503617876426e-34
TMPRSS5,-1.991422789414272,9.977506190245245e-36,3.237442873102214e-34
CLEC4G,-2.9480726451774735,1.0851091924763966e-35,3.5146339200441013e-34
FAM162B,-2.667765659099461,1.1324456259380183e-35,3.6614400939519975e-34
GPRASP2,-1.8971763953342533,1.2678555882580868e-35,4.091981431393964e-34
C14orf180,-5.206794205443371,1.3056548907794448e-35,4.206519641921811e-34
GEN1,1.2438965383168217,1.3710725996703956e-35,4.409476065689083e-34
MASP2,-1.9734915966386564,1.4785886023021086e-35,4.746869193598815e-34
CAT,-1.6965822902295287,1.5352589774889728e-35,4.920126613949256e-34
DIXDC1,-1.7765326853129348,1.6627820133417583e-35,5.319441298569425e-34
SGOL2,1.5099044525272811,1.708673341817351e-35,5.456663305456359e-34
KCNIP1,-2.5229566787909183,1.7132502067884038e-35,5.4616976382082866e-34
NBLA00301,-2.1802145491032245,1.7355495330827523e-35,5.5231133130603736e-34
NRG2,-4.029458986579707,1.767646163882385e-35,5.615438590078718e-34
CRHBP,-3.2332625109745377,1.8059810920084943e-35,5.727225403803245e-34
STK32A,-2.3438338517496544,2.130732365219742e-35,6.7378094727903565e-34
EGR2,-2.7776014047410014,2.132054197839502e-35,6.7378094727903565e-34
SLC16A11,-3.3046191145114765,2.248713064202204e-35,7.0941635888514245e-34
S1PR1,-2.2405359839458185,2.2683474157839154e-35,7.143724569120174e-34
PPARG,-3.0651077762448278,2.3094808575641178e-35,7.260704671889401e-34
RCBTB2,-1.387077699736614,2.422868095262124e-35,7.604046196216628e-34
GYPC,-2.032079229900912,2.502030043797931e-35,7.838976400560022e-34
H2AFZ,1.5506122914837572,2.5320080282970687e-35,7.919268408778615e-34
RASL12,-1.9036751285588878,2.565785258051365e-35,8.011147350310291e-34
NDN,-1.8719391822400553,2.5765160481467115e-35,8.030876990481949e-34
SNX1,-1.0498085036999871,2.6502102398518026e-35,8.246457606157668e-34
CAPN6,-5.3366856515740615,2.715626786342394e-35,8.435589486653687e-34
MAP7D3,-2.161826602282705,2.7321332439248505e-35,8.472405696620793e-34
SH3D19,-1.8550132823278567,2.7982056489463727e-35,8.662540378872588e-34
LRRN3,-3.126478728207701,2.999186995309095e-35,9.268964495010436e-34
RASGEF1C,-2.9274886993603406,3.152345888926518e-35,9.725788511208373e-34
SEMA6D,-2.7669689201053584,3.2365402831430583e-35,9.968653599670574e-34
CIT,2.0033703750156757,3.3151472655333385e-35,1.0193517850422866e-33
EHD2,-1.9815197541703249,3.7288612942991296e-35,1.144628366612598e-33
MGAT3,-2.4297002759312676,3.765247929695604e-35,1.153851987613621e-33
H2AFY,1.108362510974544,4.0913287314436717e-35,1.2516715445120866e-33
FAM149A,-3.007247159162171,4.213710024335274e-35,1.2869490532378355e-33
ASTN1,-3.7958199046782894,4.3682642809960244e-35,1.3319181692959904e-33
FGF1,-2.54789722814499,4.393722802410135e-35,1.33744040421859e-33
EGR3,-3.8687858146243572,4.4517259182342344e-35,1.3528341717799295e-33
TMEM178,-3.01172198670513,4.514377794195591e-35,1.3695869831290389e-33
LMO2,-1.4952881976671248,4.5524868846200546e-35,1.378850561742743e-33
YPEL4,-2.1385759814373517,4.77959317536494e-35,1.4452314712818607e-33
FOSB,-4.748178050921861,4.83816295386767e-35,1.4605154270191241e-33
DIAPH3,2.5050923868054698,4.900388183070031e-35,1.4768504320599965e-33
FAT2,-4.835023303649817,5.029859330970396e-35,1.5133641223413904e-33
FEN1,1.6134804841339534,5.080264355760315e-35,1.5260074598664192e-33
TANK,-1.084075366863166,5.109796728247243e-35,1.5323497503177029e-33
MND1,3.06217902922363,5.245784162075134e-35,1.5705429128660143e-33
SDC1,2.4701145616455538,5.369159371098108e-35,1.6048408543858596e-33
GSTM5,-4.195832948701868,5.791518913333055e-35,1.7254176559640198e-33
PACRG,-2.931625335507338,5.786456206940964e-35,1.7254176559640198e-33
GPX3,-3.3809308541326946,6.227941058268112e-35,1.8524054098636344e-33
GRIA4,-4.462401153894394,6.242551838297581e-35,1.85372220411959e-33
PPM1F,-1.320968920105356,6.325586629049111e-35,1.875320088087638e-33
IL17RD,-2.683458196412893,6.760099410984568e-35,2.0008795053358063e-33
TDO2,4.276709318951461,6.888429178054393e-35,2.0355531871448718e-33
SVEP1,-3.2452383544462595,7.187254786570894e-35,2.1204148927058345e-33
C7orf41,-2.2172096450520495,7.938753201118883e-35,2.338335348219531e-33
DLC1,-1.989637050043898,8.057894074303847e-35,2.3695936322221797e-33
USHBP1,-2.5117120155524892,8.095812185257814e-35,2.376904342068516e-33
PNMAL2,-2.259516819265018,8.978045723618693e-35,2.6316806168604036e-33
AFAP1L2,-1.860359576069234,9.214040381231787e-35,2.6965141006360485e-33
NIPSNAP3B,-2.671664379781764,1.0095921921741873e-34,2.9498566090123164e-33
C5orf4,-3.3096791044776133,1.0504431763208341e-34,3.0642976183602797e-33
RAB3D,1.5414775993979681,1.123101598468763e-34,3.271010943508303e-33
L3MBTL4,-2.9245300514235533,1.158886076153241e-34,3.369840773836653e-33
MYCT1,-1.949953957105227,1.2005191903212903e-34,3.485335059237392e-33
COL25A1,-3.089449278816003,1.2646707432505686e-34,3.6657327292022454e-33
CSRNP1,-1.9932099711526394,1.3289210409381496e-34,3.845842560921644e-33
PLIN1,-6.167273259751662,1.4007518238648862e-34,4.047283404732147e-33
KANK3,-2.1564577448890008,1.428460720270035e-34,4.1208035643542704e-33
RIC3,-4.236934554120154,1.4933709657102381e-34,4.3012391912695356e-33
