gene,log2FC,pvalue,FDR
KCNJ8,-1.3167160616824027,6.886595968185732e-27,3.174391147350845e-26
C19orf77,-1.4549945551416432,7.003307518599177e-27,3.2257390374762354e-26
LMO4,-1.2013738412890937,7.117178129184407e-27,3.277358803074722e-26
MYOZ1,-1.6063915533223603,7.467117638495404e-27,3.437631319512692e-26
COMP,3.8867567183574474,7.84473901971157e-27,3.608738548794787e-26
FGF10,-2.6533046608334043,7.86306165955035e-27,3.616253445901845e-26
MYO7B,-1.4767918522048002,7.928714555845494e-27,3.644605834849887e-26
CNTN4,-2.031638278610412,7.958532433607329e-27,3.6573886869213385e-26
GABRA4,-2.0168938447543967,8.130139090213985e-27,3.7338402911941106e-26
COX6B2,-1.8516592436974793,8.420808045445112e-27,3.8630032472590065e-26
ADRBK2,-1.2211249458546298,8.661046729093726e-27,3.9722104713956435e-26
MATN4,-2.0362483020012134,8.682093296905571e-27,3.9808600575207085e-26
CA13,-1.4466315385948203,8.842765140342221e-27,4.0535092885834666e-26
PVRL1,-1.1402887464264087,8.867955858910334e-27,4.0640332452100904e-26
KCTD8,-1.3480973317161915,8.948274789142515e-27,4.099809866266328e-26
CLGN,2.483239920298014,9.190223655426596e-27,4.20960345243408e-26
FAM101B,-1.0627673655029017,9.542945729340147e-27,4.3689698468606314e-26
RAB3C,-2.0670595382482886,1.0099299571864665e-26,4.6190339222777007e-26
TPBG,1.011438139998269,1.0149539502816795e-26,4.640845706349513e-26
CDKN2D,1.2067933942649205,1.037876557005505e-26,4.744466842584432e-26
FOXI2,-1.57509832365936,1.0630368843886025e-26,4.8582627181837135e-26
HIST1H3B,1.1114567616737414,1.0659153667505741e-26,4.8689730040051947e-26
LETM2,1.411592038464871,1.0771387945895086e-26,4.9190058900935334e-26
RPE65,-1.8816768387767482,1.0837580834233477e-26,4.9467523552044124e-26
PMAIP1,1.4824626743480884,1.142162521682622e-26,5.209417284437175e-26
NPAS2,-1.36297232955038,1.144231622041825e-26,5.217547148303442e-26
CD82,-1.2495960798752463,1.1806920782155285e-26,5.3797591739067e-26
HEG1,-1.0540989517456474,1.193270206915885e-26,5.434350156740018e-26
ARSJ,-1.4068568223165556,1.243281710932628e-26,5.660694593323318e-26
MBOAT2,1.2627954387940736,1.2863738465049195e-26,5.852502656318183e-26
CDH17,-1.4224989257558693,1.371444734326204e-26,6.230199276001969e-26
NNMT,-1.3972068613012194,1.399125734555658e-26,6.35277768673401e-26
ZMYND15,-1.1802222948973382,1.4170223554742778e-26,6.432433400672888e-26
TSPAN18,-1.1469592523607375,1.4684717383398284e-26,6.660999514826788e-26
SLC7A13,1.5155251451095904,1.5038179629853525e-26,6.815318590635161e-26
LRAT,-2.4601671229316455,1.6460287799286127e-26,7.455253018422627e-26
GPBAR1,-2.100451022264575,1.675476534797228e-26,7.586741135053219e-26
KLK1,-1.7901611669410042,1.696716164771985e-26,7.679096058514283e-26
TMC2,-1.8636833102313093,1.70898212367488e-26,7.730765804486541e-26
RBL1,1.0029955644113295,1.7294045806769537e-26,7.821205362003128e-26
TOX,-1.607654305639783,1.7600336711784184e-26,7.955771769669915e-26
DUSP13,2.177310045048947,1.8448169354721302e-26,8.334872841002528e-26
RHBDL1,1.695708108810535,2.007379518460495e-26,9.064829911817512e-26
SLC16A3,1.8773837563891531,2.2269755222381635e-26,1.0046501965626095e-25
RGS9,-1.9949003465303647,2.3606737156552845e-26,1.064173938733857e-25
CLCN1,-1.5647977735424052,2.406899969774286e-26,1.084475251232706e-25
DDIT4L,-1.6993476002772239,2.496155031405059e-26,1.124412522560413e-25
SEC31B,-1.3011242051459764,2.5329304533565062e-26,1.140131875431466e-25
REM2,1.3620480724248454,2.6762776891157687e-26,1.203762855818491e-25
COMTD1,1.2493297409685535,2.6950642313535196e-26,1.2116140825716998e-25
SLC13A2,-3.4339275015160684,2.744229259008529e-26,1.232803682175031e-25
YDJC,1.0942216754743148,2.764976089017194e-26,1.2418174129874164e-25
RCC1,1.4679544659100774,2.833498539951963e-26,1.2719648316336766e-25
WISP1,2.412060092696871,2.8772846213662025e-26,1.2909837802003694e-25
IL4R,-1.024120700857658,2.975934039934345e-26,1.3342592938158838e-25
GJB3,-2.080538681451963,2.9835566634121675e-26,1.337347499238899e-25
PDE4B,-1.6582111885991502,3.0236145801383827e-26,1.3549693796715652e-25
FAM84B,1.0742530711253604,3.124531002681636e-26,1.399159602504645e-25
B4GALT6,-1.233400957290132,3.157806782127774e-26,1.4133650566774496e-25
GCNT2,-1.7196202763579675,3.3391407681023437e-26,1.493057710679611e-25
PVT1,1.4824419778220577,3.365380382406471e-26,1.5040515369738522e-25
RARRES2,-1.826882227323921,3.382345145611703e-26,1.5108915014863761e-25
S100A1,-2.479067447803865,3.5949403134384975e-26,1.605069868175643e-25
ITIH2,-3.416380221779434,3.600761315791727e-26,1.6072746010631878e-25
STX11,-1.7499830633284246,3.713533550207442e-26,1.6563942958692984e-25
ROCK2,-1.0818901498743827,3.731272946603265e-26,1.663491585770738e-25
SLFN5,-1.3942662392792151,3.8363301619615254e-26,1.709491259196711e-25
SCT,1.7180157671315945,3.8480828041680874e-26,1.7143086462132083e-25
PDE3B,-2.8373491336740875,3.925631818203896e-26,1.7484285780955597e-25
CD248,-1.623830031187735,3.942472457365266e-26,1.7554996609936383e-25
SIRPB1,-1.2825405657108204,4.0740588083071046e-26,1.8127619772088542e-25
RIPK4,-1.966858494325563,4.153912820602767e-26,1.8469388146905757e-25
CCNA1,-1.5788680499003727,4.3311258985582994e-26,1.9243223024519581e-25
SEC14L5,-1.8099654465910078,4.551613662857208e-26,2.0212984509634e-25
FCGBP,-2.2479219397037156,4.734144387401938e-26,2.1003078304625266e-25
OBFC2A,-1.0831436844841011,4.9419781764757806e-26,2.1914452800581884e-25
ARID3A,1.008108914493632,5.017841333510425e-26,2.224543735847303e-25
GAL3ST2,1.9228847093476564,5.085610261638282e-26,2.2529414356924226e-25
EMILIN2,-1.5228769254093368,5.176683578140374e-26,2.2927292256177426e-25
HIST1H2BL,1.1173325478645066,5.261962295503578e-26,2.329365264227909e-25
MAPK13,1.0357542623234863,5.264879903495543e-26,2.3300901746493887e-25
DLL4,-1.1105659707181843,5.289372607311676e-26,2.3397922131444578e-25
VILL,-1.1426980377718117,5.317247844001987e-26,2.3515515671615205e-25
DAPK2,-1.129694390539722,5.467292882358346e-26,2.416734636657819e-25
XBP1,1.2862101143550202,5.972523667950406e-26,2.6381424005751334e-25
KIRREL3,-1.628076033093649,6.130342094592268e-26,2.7052270823724377e-25
FCER2,-2.5947112232521876,6.356680173340199e-26,2.803747254550803e-25
PROC,1.5112450316208965,6.355380376031379e-26,2.803747254550803e-25
PRSS16,-2.462282300961623,6.466509083260682e-26,2.8501177927988915e-25
TRPV6,-2.7615359481937105,6.741642446428729e-26,2.969944759253198e-25
ARMCX1,-1.0017910378584443,7.09815685702038e-26,3.1239784639347676e-25
FGFR3,2.1111543879407435,7.101724351377562e-26,3.124793047332023e-25
SLC39A2,-1.718116174304773,7.224356581495816e-26,3.177983635886137e-25
DOCK8,-1.0664469245430137,8.102474617019575e-26,3.55738894002912e-25
RNF165,-1.642558520315342,8.371022100158551e-26,3.6744083744679555e-25
LIG1,1.065664918132203,8.568672576613845e-26,3.7575414818622455e-25
DTX4,-1.268959291345407,8.763333903836368e-26,3.8410538659170093e-25
ECHDC3,-1.383138105345231,8.860782195155238e-26,3.8828314467600097e-25
KCNK6,1.111932981027465,8.874263290032977e-26,3.8878030004445315e-25
GPR161,-1.0188910378584408,9.029517789545868e-26,3.952965664336302e-25
KRT81,-3.1705238542839824,9.083055632457512e-26,3.975447503669731e-25
MGC87042,-1.1364493979034922,9.350371326368234e-26,4.0904784728161734e-25
MAOB,-2.682772810361259,9.395668278950444e-26,4.1093068159955536e-25
VIPR1,-1.3020576366629113,9.48270176369576e-26,4.146375695521353e-25
FOLH1,-1.7525148055098327,9.530580066013233e-26,4.166310013007658e-25
NFASC,-1.941122151953559,9.62924037006663e-26,4.2074186859415e-25
MERTK,-1.0451937841115821,9.642309250713193e-26,4.211107372618336e-25
TMEM132A,1.6542772762713334,9.650944811473074e-26,4.213867795712266e-25
F7,2.2017450446157847,9.993346121380593e-26,4.358142775454982e-25
PGA3,-2.6144632547864513,1.044092372193805e-25,4.552242742764989e-25
PARM1,-1.4420887074417426,1.076934816215144e-25,4.694311412730907e-25
KDM4DL,-1.107968387767478,1.1113922639924792e-25,4.841032156366379e-25
EPB42,-2.9736321840076236,1.1617138504226993e-25,5.055385421765335e-25
CBX6,-1.1776985099194306,1.1636037488051157e-25,5.062399388025697e-25
GLYATL2,-3.1486019015853772,1.1663422078377294e-25,5.073100886325015e-25
ZNF208,-1.862100268561032,1.1698811839802868e-25,5.087278354513417e-25
PLK3,-1.1108354240665301,1.1812930925770214e-25,5.135676657315386e-25
JDP2,-1.0201161049986975,1.2128140182657325e-25,5.271455008235704e-25
RHEBL1,1.2176784024950185,1.3322422084959334e-25,5.779505462643345e-25
USP18,1.1952673135233471,1.35138981558422e-25,5.861174365756387e-25
DGKG,-1.1815112492419644,1.379984370202614e-25,5.983767387041015e-25
SLC39A12,-1.657995967252881,1.3891087703877083e-25,6.020463558897013e-25
SGK223,-1.117820224378411,1.413508654474253e-25,6.124755543297983e-25
SCRN2,-1.238737572554795,1.503359210886716e-25,6.507882928839689e-25
FMO6P,-1.5778600580438362,1.5097290940290404e-25,6.533903637330153e-25
VWDE,-2.7188488174651297,1.5614889275554493e-25,6.753096447681598e-25
DSC2,-1.4863783158624262,1.582258808291583e-25,6.839671595186817e-25
CACNB4,-1.6068772156285203,1.6255154450765957e-25,7.023322489135834e-25
DOCK4,-1.0155343671489199,1.6615291840047362e-25,7.173817774297489e-25
SAC3D1,1.1522912327817734,1.6681872925067423e-25,7.200856837918005e-25
CLEC5A,2.0349518452741906,1.6849128906933635e-25,7.271329859955262e-25
MRC1,-2.390720319674263,1.7453411411811837e-25,7.526757828221058e-25
C2orf15,1.088944767391495,1.895313076651237e-25,8.16190772043588e-25
FAM166B,-1.9875063804903403,1.9987421980451377e-25,8.605275362113445e-25
ACTBL2,-1.6029468075890154,2.087073713403857e-25,8.97920179746878e-25
LRRN1,-2.191841462358137,2.104288772726754e-25,9.04685132969889e-25
MB,1.7862596595339166,2.140724369665028e-25,9.199151487491149e-25
PDPN,-1.3844872260244303,2.1687045289132302e-25,9.317188704226465e-25
RPL21,-1.4027787403621241,2.2526877163490217e-25,9.671149646391802e-25
RPLP0P2,1.497629723642035,2.2594448015704526e-25,9.69787166304809e-25
KRT83,-1.8444194923330155,2.262582997338944e-25,9.70905193318265e-25
CDH12,-1.9233048470934788,2.318028777488081e-25,9.939947664691529e-25
SOX15,-1.66231003205406,2.343072567600016e-25,1.0042606533558533e-24
LOC388387,-1.0673944468509053,2.4188976312025426e-25,1.0362719129390416e-24
HTR1D,1.892294282248982,2.422681619254432e-25,1.0376487885950218e-24
ASB12,-1.2926575370354327,2.520743389220635e-25,1.0791413902630108e-24
HIST1H2BK,1.4616611799358896,2.6217272052604605e-25,1.1221091069211419e-24
SLC7A5,1.6569848999393564,2.770517076660882e-25,1.1855129841668557e-24
BANK1,-2.2603633977302264,2.9783169207521177e-25,1.2732339809406012e-24
KIF7,-1.1353206835311456,3.030106999232506e-25,1.2947661433574955e-24
FZD1,-1.1340830633284256,3.0771982001867466e-25,1.3145796488617543e-24
C2CD4B,-2.4577057913887206,3.0789701932552757e-25,1.3150280250545702e-24
SGSM1,-1.7446344018019584,3.1828760415808493e-25,1.3584500019905322e-24
CA11,-1.6093454994368885,3.2300059205024523e-25,1.378241860546323e-24
DMRT3,-1.603504232002078,3.254392604253217e-25,1.388322207059323e-24
FOXD4L1,1.074412254180022,3.282243701482352e-25,1.3998754006111351e-24
C1orf95,-2.4487993285974192,3.511132739506345e-25,1.496094317819148e-24
CDHR1,-1.6611886338040374,3.5723346314515704e-25,1.5214601613550056e-24
VIPR2,-2.466983817031967,3.6696657072313327e-25,1.5621825273323656e-24
GYS2,-2.7408503638568824,3.720783680152663e-25,1.5835731898484668e-24
AFAP1L2,-1.2753665771463236,3.7384599225370477e-25,1.5907243097228117e-24
LHX2,1.8501714588928353,3.786380184878212e-25,1.6107379879723789e-24
LOC55908,-2.952446049553841,3.91087115553507e-25,1.6629195899136855e-24
COL24A1,1.3786896084206886,3.927061124103852e-25,1.6694136768347132e-24
GPR68,1.3486961751710984,4.17146944532818e-25,1.7720713725392967e-24
TMEM217,-1.1069580308412013,4.237066995229619e-25,1.798678416841529e-24
EXOSC4,1.1211963354413914,4.280587136085152e-25,1.8167294856180468e-24
KCNJ11,1.5788210387247705,4.339360941568692e-25,1.841244457328086e-24
PCDHB11,-1.41979194750065,4.342126479772932e-25,1.8419885413961005e-24
MLPH,1.5340486571948393,4.539295479389637e-25,1.9238369176095356e-24
C21orf62,-1.3172063545005632,4.685082289711428e-25,1.9851618463598026e-24
LIPC,-1.4445774408732568,4.781949755972298e-25,2.0252636437404313e-24
MYH1,-2.777823057264143,4.999665247264232e-25,2.11599410592771e-24
TUBB3,1.9398047258078481,5.038826905741382e-25,2.132072667717582e-24
LOC648740,-1.3260690721649477,5.056869172695842e-25,2.1392096107502305e-24
LRRC37A4,-1.223970900112623,5.0884232088267295e-25,2.1520577990305056e-24
LRP5,-1.03160391579312,5.090078645458298e-25,2.1522578764988943e-24
CPA4,-1.7257646668976876,5.10485720809859e-25,2.1580054751281613e-24
FLJ40852,-1.0797224118513382,5.198428139592694e-25,2.1970510198515395e-24
CELSR1,1.5329298709174353,5.356474465715316e-25,2.2622715707521088e-24
C11orf53,-1.9227310361257908,5.404416086990828e-25,2.2819899334607753e-24
CCBE1,-2.100656163908863,5.433677793697315e-25,2.29381347121225e-24
MAP3K15,-1.434829303473967,5.51982504786396e-25,2.3296400497627557e-24
LAMB2L,-1.0947355583470495,5.58244231757024e-25,2.3555214999242255e-24
RMND1,1.184391995148573,5.716772721660275e-25,2.411084658303568e-24
NBPF6,2.8444083817031958,5.939175989395865e-25,2.5025652901614104e-24
PCDHGB5,-1.9098177336914146,6.017580868598668e-25,2.535015610995176e-24
ALDH2,-1.8531554621848745,6.0626332617681905e-25,2.5534038237845065e-24
GLIS1,-1.4530381659880436,6.277431262059291e-25,2.6432588772441656e-24
ENO2,1.3571316122325214,6.31744580073587e-25,2.659492736142346e-24
SAMD14,1.77941050853331,6.388962318612994e-25,2.6889775973575104e-24
TNFRSF18,2.107880156804989,6.585305169624534e-25,2.7696929298215203e-24
C9orf106,1.1866076496578013,6.695362423634861e-25,2.8146808821576295e-24
CHRNA6,1.9257142900459157,6.744166796311016e-25,2.8345432508254313e-24
TMPRSS2,-2.4288771333275596,6.859006335548579e-25,2.8821443288548195e-24
EVC,-1.0634810187992692,7.031671696556486e-25,2.953334561430958e-24
CELF3,2.172822316555488,7.183077606896595e-25,3.0155341715484023e-24
MBL1P,-1.145877176643853,7.414263530187256e-25,3.1118708563522854e-24
KCNK2,-2.268564900805683,7.667917358558933e-25,3.216849497069561e-24
ALK,-1.6946053755522823,7.710430445698589e-25,3.233939295001185e-24
KCNK17,-1.8649963700944299,8.204627329237235e-25,3.436466435207211e-24
RRS1,1.0081945421467537,8.840820830150937e-25,3.695280403472733e-24
ZIK1,-1.4703826085073208,9.664354386712754e-25,4.033942740227752e-24
DKK4,-1.481448154725808,1.0012243021256706e-24,4.177237215584135e-24
C8orf84,-2.1436248159057447,1.018773198938708e-24,4.248505965700184e-24
ETNK2,1.4620639001992526,1.0333329012750448e-24,4.308236097551453e-24
LDB3,-1.5331131811487486,1.0602319810215558e-24,4.418361435562129e-24
GPM6A,-2.6561050896647305,1.064410622422041e-24,4.4347600274544315e-24
HIST1H2BC,1.870965472580787,1.0660108036533482e-24,4.4404106770942555e-24
CFH,-1.4294425582604173,1.0707922610116738e-24,4.459307144176504e-24
CGA,3.3102532877068356,1.0780383102312922e-24,4.4884563955032506e-24
RNLS,-1.0069857965866769,1.235945265030306e-24,5.137682498138082e-24
LRP8,1.3014510439227243,1.4203864375072994e-24,5.893616211977518e-24
VGF,2.081137416616131,1.4866007366705228e-24,6.162740425783085e-24
PMP2,-1.6743394611452829,1.4997509107975522e-24,6.213009974794684e-24
SULF1,1.4416825392012438,1.61016188024963e-24,6.667374136984535e-24
C10orf95,1.0972740362124238,1.6126324201668814e-24,6.676085500181429e-24
TMEM27,-1.2956021874729275,1.672200034053687e-24,6.919540172739092e-24
MOGAT2,-2.08097768777614,1.6773575503751208e-24,6.939304429426891e-24
PRDM11,-1.0638514467642728,1.7224297190124733e-24,7.122532525030453e-24
SDK2,-2.451883007017238,1.723802979507874e-24,7.126592240740821e-24
MAPK10,-2.0761573551069903,1.8277713094150785e-24,7.547849624610407e-24
HIST1H4D,1.0468160876721821,2.0450496355131785e-24,8.437452066012327e-24
HIST1H3D,2.4390423026942734,2.109345459111315e-24,8.698780106978539e-24
SLC44A4,2.244874421727454,2.1621211874836046e-24,8.910367212081516e-24
CRHR2,-1.1421661136619599,2.1978061289879966e-24,9.055379123125509e-24
ALS2CR11,-1.3466399462877925,2.3021370468781666e-24,9.480950376543725e-24
SNHG5,-1.1672522567789976,2.3595014704275198e-24,9.708409870296596e-24
CCDC151,1.703248128736031,2.3664430761399547e-24,9.734771370615954e-24
FILIP1L,-1.3450528805336557,2.3929103060348313e-24,9.841424830716683e-24
HAPLN1,2.6914210473880273,2.7242082484787456e-24,1.1178711169309875e-23
FOXI1,-3.335630078835657,3.019794888323446e-24,1.237211936802874e-23
CBX2,1.7638609200381197,3.0438706900616153e-24,1.2462343268374175e-23
FLJ22536,-1.3788033700077982,3.062651333499383e-24,1.2536416061094956e-23
TRDN,-3.0373332972364206,3.0945466295185624e-24,1.2664125966080573e-23
LOC440356,1.6491028805336563,3.0964671717615872e-24,1.2669137317953736e-23
GPAT2,-2.084739682058391,3.1437627597521427e-24,1.2859755846240058e-23
MYL7,-2.5971327341245782,3.2050361008830523e-24,1.310156571847613e-23
LOC400804,-1.149048150394178,3.231663142272032e-24,1.3207445931472338e-23
LRRC33,-1.066963787576885,3.355971524532938e-24,1.3712401719657256e-23
HERC2P2,-1.0836956423806612,3.421179942312127e-24,1.397570432897389e-23
CRABP1,-3.432299748765484,3.468833278835939e-24,1.4164013498127097e-23
CCDC89,-1.1774665641514326,3.478586420366873e-24,1.4200652300950482e-23
PODN,-1.6257939487135094,3.495297431018766e-24,1.4265672452205065e-23
TLE1,-1.2038743264316043,3.5354611728345484e-24,1.441989686961848e-23
PRKCDBP,-1.1501248895434468,3.549576395416205e-24,1.4474224714552237e-23
GJA4,-1.1064831456293867,3.574350567441432e-24,1.4571982839672205e-23
OASL,1.7919345230875834,3.606447187323675e-24,1.4692962880674317e-23
LOC158696,-1.394599034046608,3.7368825682882495e-24,1.521074986371892e-23
SMTNL2,-1.6149079182188346,3.775615350801816e-24,1.5358106420255968e-23
CACNB2,-1.1927391102832878,3.8178185377995294e-24,1.5526307158973376e-23
KLHL30,-2.200453140431432,3.9311202425837655e-24,1.5976374587129335e-23
ADAMTS14,2.4282828987265015,4.093302993750846e-24,1.661694790259738e-23
TIAM2,-1.1003406566750416,4.100217450034958e-24,1.6641306185727165e-23
GTF2IRD2B,-1.0155612059256685,4.186251273557716e-24,1.6979129218487325e-23
COL21A1,-1.5928186519968808,4.296126303194081e-24,1.7420892648037838e-23
ATP11B,-1.0440391016200277,4.3046986311676174e-24,1.745176596506551e-23
DKFZp779M0652,-1.5206750758035172,4.308404252443586e-24,1.7462826353184245e-23
PURG,-1.1340696352767907,4.34569286481409e-24,1.7606197911909835e-23
CLDN1,-1.9650542363337058,4.4017386210859626e-24,1.7825327724055125e-23
EPHX3,-1.236924941523001,4.541110129073389e-24,1.837746280113893e-23
HTR7,-1.1823383522481152,4.832019143263719e-24,1.9533032303981674e-23
CXorf57,-1.5976504851425117,4.856695631362842e-24,1.9628425971957773e-23
