drug,n_pathways_luma,mean_pathway_score_luma,max_pathway_score_luma,sum_pathway_score_luma,n_pathways_lumb,mean_pathway_score_lumb,max_pathway_score_lumb,sum_pathway_score_lumb,n_pathways_her2,mean_pathway_score_her2,max_pathway_score_her2,sum_pathway_score_her2,n_pathways_tnbc,mean_pathway_score_tnbc,max_pathway_score_tnbc,sum_pathway_score_tnbc
CHEMBL4330,13,0.0430022318612847,0.1537842052477922,0.5590290141967015,13,0.0005053953762552,0.0006110699911817,0.0065701398913177,13,0.0004959941084269,0.000591415289828,0.0064479234095499,13,0.0005000539065527,0.0005938015641085,0.0065007007851857
CHEMBL4425,17,0.0249489172476358,0.1537842052477922,0.4241315932098101,17,0.0004549669389244,0.0005503254614852,0.0077344379617159,17,0.0004513093606736,0.0005507366545556,0.0076722591314524,17,0.0004447649200919,0.0005491911751487,0.0075610036415625
CHEMBL4429,7,0.0414232286742356,0.1537842052477922,0.2899626007196492,7,0.0004782846813666,0.0006110699911817,0.0033479927695662,7,0.0004700817472259,0.000591415289828,0.0032905722305815,7,0.0004687783990629,0.0005938015641085,0.0032814487934405
CHEMBL4467,5,0.0405301975393215,0.1097527112367198,0.2026509876966079,5,0.000476095748359,0.0005549961824303,0.0023804787417954,5,0.0004702159830564,0.0005375849566791,0.0023510799152821,5,0.0004759770347965,0.0005479474365246,0.0023798851739829
CHEMBL4469,5,0.0081153941700856,0.0229847162537001,0.0405769708504282,5,0.0004337363031989,0.0004786384692116,0.0021686815159945,5,0.0004348829145369,0.0004876563641275,0.0021744145726847,5,0.0004319220882888,0.0004793673557067,0.0021596104414443
CHEMBL4478,2,0.0229847162537001,0.0229847162537001,0.0459694325074002,2,0.0004825215490655,0.0004864046289194,0.0009650430981311,2,0.0004913428832408,0.0004950294023541,0.0009826857664816,2,0.000486236544693,0.0004931057336792,0.000972473089386
CHEMBL4549,42,0.0164404725479723,0.1097527112367198,0.6904998470148395,42,0.0005041918548643,0.0007706787374255,0.0211760579043044,42,0.0004911917814145,0.000657537317527,0.0206300548194101,42,0.0004988826883909,0.000654392763388,0.0209530729124215
CHEMBL4550,5,0.0137546117599725,0.0451741251076365,0.0687730587998628,5,0.0004189592926456,0.0005292513098544,0.0020947964632283,5,0.0004128309968093,0.0005106120661872,0.0020641549840469,5,0.0004147599723168,0.0005043894392236,0.002073799861584
CHEMBL4551,15,0.0240507673464323,0.1097527112367198,0.3607615101964858,14,0.0005478036478698,0.0008817609696392,0.0076692510701777,14,0.0005317179398631,0.0008562893258499,0.0074440511580845,14,0.0005376023943725,0.0008645226547058,0.0075264335212152
CHEMBL4573,5,0.0539691989451611,0.1537842052477922,0.2698459947258057,6,0.000449348612216,0.0005265310806402,0.0026960916732965,5,0.0004769580159539,0.0005267415572554,0.0023847900797695,6,0.000447779782477,0.0005182265072725,0.002686678694862
CHEMBL4589,4,0.0129469025278776,0.0451741251076365,0.0517876101115106,4,0.0003876383013148,0.0004896863555226,0.0015505532052594,4,0.0003878382643992,0.0004827084140595,0.0015513530575971,4,0.0003873339943639,0.0004790010121981,0.0015493359774556
CHEMBL4605,2,0.0068358426393659,0.012564049150908,0.0136716852787318,2,0.0003958050403584,0.0004493391549078,0.0007916100807168,2,0.000405284532917,0.0004386891313584,0.0008105690658341,2,0.0003995955747363,0.0004585287332967,0.0007991911494726
CHEMBL4607,7,0.0412687980194284,0.1537842052477922,0.2888815861359991,7,0.0004571555589859,0.0005265310806402,0.0032000889129016,7,0.0004517062830324,0.0005267415572554,0.0031619439812271,7,0.0004499516073119,0.0005182265072725,0.0031496612511838
CHEMBL4608,10,0.0403791318983148,0.1537842052477922,0.4037913189831485,10,0.0004806265593887,0.0005444404172623,0.0048062655938878,10,0.0004761813962066,0.0005393420828279,0.0047618139620667,10,0.0004774431333757,0.0005491911751487,0.0047744313337572
CHEMBL4617,3,0.0173955548660637,0.0451741251076365,0.0521866645981911,3,0.0006878239816296,0.0008029280972434,0.002063471944889,3,0.0006726870589792,0.0007682808923763,0.0020180611769378,3,0.0006468555297338,0.0007519097872204,0.0019405665892015
CHEMBL4633,2,0.012518297140628,0.0229847162537001,0.0250365942812561,3,0.0004031887163101,0.0004786384692116,0.0012095661489303,3,0.0004017298803753,0.0004876563641275,0.0012051896411259,3,0.0004071233953548,0.0004793673557067,0.0012213701860645
CHEMBL4708,2,0.0777481303034229,0.1537842052477922,0.1554962606068459,2,0.0004616004993155,0.0004901882717595,0.000923200998631,2,0.0004443593191239,0.0004864318095925,0.0008887186382478,2,0.00044105114001,0.0004830233805839,0.0008821022800201
CHEMBL4712,7,0.0337202058346682,0.1537842052477922,0.2360414408426777,7,0.0005560413495286,0.0007627669051261,0.0038922894467006,8,0.000518616024049,0.0007569903348784,0.0041489281923927,8,0.0005047540305868,0.0007716610765774,0.0040380322446944
CHEMBL4714,6,0.0468010303095604,0.1537842052477922,0.2808061818573627,6,0.0004904395415066,0.0006110699911817,0.0029426372490396,6,0.0004830226077117,0.000591415289828,0.0028981356462705,6,0.0004807426459133,0.0005938015641085,0.0028844558754803
CHEMBL4715,7,0.0271874504577983,0.0978185915307112,0.1903121532045886,7,0.0005090604132111,0.0006561894395572,0.0035634228924783,7,0.0004999302450002,0.0006371887289965,0.0034995117150019,7,0.0005048884319203,0.0006389875419489,0.0035342190234421
CHEMBL4716,4,0.0620437619313571,0.1537842052477922,0.2481750477254287,4,0.0005185408918014,0.0005444404172623,0.0020741635672058,4,0.0005162578536757,0.0005393420828279,0.002065031414703,4,0.0005140041852299,0.0005491911751487,0.0020560167409196
CHEMBL4744,15,0.0343905062139155,0.1537842052477922,0.5158575932087335,17,0.0004755684428596,0.0006835733294709,0.0080846635286141,17,0.000467258466074,0.000645716654579,0.0079433939232584,17,0.0004665848920284,0.0006648524079466,0.0079319431644831
CHEMBL4761,18,0.0391960541318768,0.1537842052477922,0.7055289743737837,18,0.0004834233162412,0.0005758713305384,0.0087016196923423,18,0.0004703305285018,0.0005641791011353,0.008465949513033,18,0.0004780943057011,0.0005673045318414,0.0086056975026208
CHEMBL4763,59,0.0228424730554539,0.1537842052477922,1.3477059102717803,59,0.000533696204365,0.0009834661096706,0.0314880760575355,59,0.0005291832384213,0.0009848898862814,0.0312218110668579,59,0.0005217155961195,0.0009793572525106,0.0307812201710545
CHEMBL4770,3,0.009029490769604,0.0229847162537001,0.0270884723088121,3,0.0004230238862453,0.0004786384692116,0.0012690716587359,3,0.0004305283508184,0.0004876563641275,0.0012915850524553,3,0.0004360151397346,0.0004793673557067,0.0013080454192039
CHEMBL4777,7,0.0412687980194284,0.1537842052477922,0.2888815861359991,7,0.0004571555589859,0.0005265310806402,0.0032000889129016,7,0.0004517062830324,0.0005267415572554,0.0031619439812271,7,0.0004499516073119,0.0005182265072725,0.0031496612511838
CHEMBL4790,10,0.0334592176290756,0.1537842052477922,0.3345921762907566,10,0.0006435615905174,0.0013902905273324,0.0064356159051748,10,0.0006383293697468,0.0013920415506414,0.0063832936974686,10,0.000640231454241,0.0013890700171119,0.0064023145424104
CHEMBL4794,3,0.0055982403231402,0.012564049150908,0.0167947209694208,3,0.0006267444645525,0.0008492131230125,0.0018802333936575,3,0.0005465352799538,0.0006680225852612,0.0016396058398616,3,0.0008311125053902,0.0013890700171119,0.0024933375161707
CHEMBL4805,18,0.0308797343944116,0.1262818772289532,0.5558352190994097,18,0.0005358012693527,0.0007600670673291,0.0096444228483498,18,0.000520965117253,0.000722902125727,0.0093773721105549,18,0.0005271974656845,0.0007375955243429,0.0094895543823213
CHEMBL4808,3,0.0222889815561612,0.0229847162537001,0.0668669446684838,3,0.0004878135630269,0.0004983975909496,0.0014634406890808,3,0.0004943842959022,0.000500467121225,0.0014831528877067,3,0.0004926539126606,0.0005054886485959,0.0014779617379819
CHEMBL4811,2,0.0227856342349543,0.0451741251076365,0.0455712684699087,2,0.0004910704502006,0.0004924545448787,0.0009821409004013,2,0.0004888382773465,0.0004949681406336,0.0009776765546931,2,0.0004904888349882,0.0005019766577784,0.0009809776699765
CHEMBL4812,3,0.0336767455887225,0.0978185915307112,0.1010302367661676,3,0.000393758236118,0.0005250877006656,0.001181274708354,3,0.0003932102185026,0.0005224229821941,0.0011796306555079,3,0.0003964369300846,0.0005286091789337,0.001189310790254
CHEMBL4813,10,0.022739227334122,0.1262818772289532,0.2273922733412203,10,0.00047432151999,0.0005292513098544,0.0047432151999006,10,0.0004482572153197,0.0005106120661872,0.004482572153197,10,0.0004488779575796,0.0005043894392236,0.0044887795757965
CHEMBL4815,7,0.0414232286742356,0.1537842052477922,0.2899626007196492,7,0.0004782846813666,0.0006110699911817,0.0033479927695662,7,0.0004700817472259,0.000591415289828,0.0032905722305815,7,0.0004687783990629,0.0005938015641085,0.0032814487934405
CHEMBL4816,81,0.0270819901736972,0.1537842052477922,2.193641204069478,81,0.0005771332771242,0.0010981136612179,0.0467477954470665,81,0.0005753814128828,0.0010878782956958,0.0466058944435143,81,0.0005706555921035,0.0010835873945086,0.0462231029603878
CHEMBL4820,6,0.0468010303095604,0.1537842052477922,0.2808061818573627,6,0.0004904395415066,0.0006110699911817,0.0029426372490396,6,0.0004830226077117,0.000591415289828,0.0028981356462705,6,0.0004807426459133,0.0005938015641085,0.0028844558754803
CHEMBL4829,10,0.0095854798081657,0.0451741251076365,0.095854798081657,10,0.0004535630328517,0.0006004995603472,0.0045356303285174,10,0.0004372062967038,0.0005714247580744,0.0043720629670383,11,0.0004234608110263,0.0005812390705556,0.0046580689212896
CHEMBL4832,13,0.0515407874743652,0.1537842052477922,0.6700302371667484,12,0.0005806165237214,0.0008410515382945,0.0069673982846572,12,0.0005588689106456,0.000658200210987,0.0067064269277479,12,0.0005784588176866,0.0008407102410442,0.0069415058122401
CHEMBL4833,3,0.0175129996051448,0.0451741251076365,0.0525389988154345,3,0.0004095672709549,0.0004896863555226,0.0012287018128647,3,0.0004041123412729,0.0004827084140595,0.0012123370238187,3,0.0004093235909532,0.0004790010121981,0.0012279707728598
CHEMBL4834,3,0.0231855129451263,0.0451741251076365,0.0695565388353791,3,0.0005583757016447,0.0006561894395572,0.0016751271049343,3,0.0005435030697477,0.0006371887289965,0.0016305092092433,3,0.0005407926644569,0.0006389875419489,0.0016223779933707
CHEMBL4835,4,0.0124300562276586,0.0451741251076365,0.0497202249106344,4,0.0010291722371836,0.0013902905273324,0.0041166889487346,4,0.0010319707360873,0.0013920415506414,0.0041278829443495,4,0.0010271118363223,0.0013890700171119,0.0041084473452895
CHEMBL4863,5,0.0342180859894453,0.0978185915307112,0.1710904299472269,5,0.0004419073466956,0.0005250877006656,0.0022095367334783,5,0.0004361283470905,0.0005224229821941,0.0021806417354527,5,0.0004419176311107,0.0005286091789337,0.0022095881555536
CHEMBL4865,14,0.0220402542310466,0.0605095401637408,0.3085635592346538,14,0.000602322288283,0.0013902905273324,0.0084325120359633,14,0.0005898770285183,0.0013920415506414,0.0082582783992562,14,0.0005960457751997,0.0013890700171119,0.0083446408527958
CHEMBL4866,10,0.0190651935951374,0.0600752921190352,0.1906519359513744,10,0.0005981095072673,0.0013951846487226,0.0059810950726739,10,0.0005778932131241,0.0013523210653637,0.0057789321312412,10,0.0005710366296516,0.0013370010511974,0.0057103662965165
CHEMBL4867,7,0.0419374949295796,0.1537842052477922,0.2935624645070578,7,0.0004981539523288,0.0006110699911817,0.0034870776663019,7,0.000491068247014,0.000591415289828,0.0034374777290985,7,0.0004905210072327,0.0005938015641085,0.003433647050629
CHEMBL4868,3,0.0226649166298163,0.0605095401637408,0.0679947498894489,3,0.0004139962955177,0.0005109867686159,0.0012419888865533,3,0.0004032947967065,0.0004922029096758,0.0012098843901197,3,0.0004166023645587,0.0005009456780062,0.0012498070936762
CHEMBL4869,7,0.0287990905607377,0.0978185915307112,0.2015936339251643,7,0.0005496472844834,0.0007040228762591,0.0038475309913839,7,0.000552142434491,0.0007276162350441,0.003864997041437,7,0.0005562770700419,0.000795557959329,0.0038939394902938
CHEMBL4872,4,0.003891037065916,0.0094050932772035,0.015564148263664,3,0.0004561188447721,0.0005468631479192,0.0013683565343163,3,0.0004437934032235,0.0005162151400386,0.0013313802096706,3,0.0004381752504791,0.00050511518593,0.0013145257514375
CHEMBL4873,4,0.0301889035923023,0.0978185915307112,0.1207556143692095,4,0.0004720739468859,0.0005491757597568,0.0018882957875439,4,0.0004672506264396,0.0005376933654451,0.0018690025057586,4,0.0004779602575178,0.0005606642790874,0.0019118410300714
CHEMBL4876,9,0.0265703836990421,0.1537842052477922,0.2391334532913797,9,0.0005222270211959,0.0006310118736127,0.0047000431907632,9,0.0005277774384101,0.0006157291586884,0.0047499969456916,9,0.0005210938266859,0.0006192669426573,0.0046898444401738
CHEMBL4878,12,0.0187417343893087,0.1262818772289532,0.224900812671705,12,0.0004377988830574,0.0005292513098544,0.0052535865966895,12,0.0004229615805009,0.0005106120661872,0.0050755389660119,12,0.0004251225452477,0.0005043894392236,0.0051014705429724
CHEMBL4880,5,0.011227747266887,0.0451741251076365,0.0561387363344351,5,0.0005640171279726,0.0006730820851928,0.0028200856398633,5,0.0005733441688657,0.0006783527302884,0.0028667208443286,5,0.0005788097168199,0.0006900603232269,0.0028940485840995
CHEMBL4881,5,0.0235663461849939,0.0605095401637408,0.1178317309249696,5,0.0005214812894084,0.0007600670673291,0.0026074064470421,5,0.0005007831944361,0.000722902125727,0.0025039159721807,5,0.0005051462957081,0.0007375955243429,0.0025257314785408
CHEMBL4883,6,0.0572180389033234,0.1097527112367198,0.3433082334199405,6,0.0005322182577655,0.0005758713305384,0.0031933095465934,9,0.0004465853110236,0.0005641791011353,0.0040192677992131,9,0.0004459630157212,0.0005673045318414,0.0040136671414914
CHEMBL4892,7,0.0406844995053671,0.1537842052477922,0.28479149653757,9,0.0004481074426199,0.0006110699911817,0.0040329669835799,9,0.0004415827263274,0.000591415289828,0.003974244536947,9,0.0004381069569378,0.0005938015641085,0.003942962612441
CHEMBL4894,7,0.0412687980194284,0.1537842052477922,0.2888815861359991,7,0.0004571555589859,0.0005265310806402,0.0032000889129016,7,0.0004517062830324,0.0005267415572554,0.0031619439812271,7,0.0004499516073119,0.0005182265072725,0.0031496612511838
CHEMBL4924,11,0.0275566444182831,0.0978185915307112,0.3031230886011146,11,0.000561736334661,0.0007172394571298,0.0061790996812715,11,0.0005562910518581,0.0006376509884904,0.00611920157044,11,0.0005601900999162,0.0006917377793115,0.006162091099079
CHEMBL4925,3,0.0153228039440603,0.0451741251076365,0.0459684118321809,3,0.0004915318150933,0.0004924545448787,0.00147459544528,3,0.0004908815651089,0.0004949681406336,0.0014726446953267,3,0.0004943181092516,0.0005019766577784,0.001482954327755
CHEMBL4928,52,0.0222622961007669,0.1537842052477922,1.1576393972398802,52,0.0004907530376271,0.0006999305392248,0.0255191579566133,52,0.0004811808796621,0.0006656788155157,0.0250214057424325,52,0.0004832657766127,0.0006650779396503,0.0251298203838627
CHEMBL4939,4,0.0301889035923023,0.0978185915307112,0.1207556143692095,4,0.0004720739468859,0.0005491757597568,0.0018882957875439,4,0.0004672506264396,0.0005376933654451,0.0018690025057586,4,0.0004779602575178,0.0005606642790874,0.0019118410300714
CHEMBL4940,3,0.0160682861032117,0.0451741251076365,0.0482048583096351,3,0.0009087994738007,0.0013902905273324,0.0027263984214022,3,0.000911947131236,0.0013920415506414,0.0027358413937081,3,0.0009064591093925,0.0013890700171119,0.0027193773281776
CHEMBL4941,8,0.0394787283082474,0.1097527112367198,0.3158298264659792,9,0.0005527893005521,0.000770857492123,0.0049751037049691,9,0.0005452703481981,0.0007670718705019,0.0049074331337831,9,0.0005316209817724,0.000709655789783,0.0047845888359516
CHEMBL4942,4,0.01630787743894,0.058212054098014,0.0652315097557601,4,0.0004525560633891,0.0005503254614852,0.0018102242535567,4,0.0004510711359871,0.0005446992870151,0.0018042845439487,4,0.0004479127928832,0.0005340445333531,0.0017916511715328
CHEMBL4945,3,0.0642743586215308,0.1537842052477922,0.1928230758645926,3,0.0005664535770717,0.0006086728991084,0.0016993607312152,3,0.0005613785489136,0.000626279079074,0.0016841356467409,3,0.0005605883661442,0.0006175026472933,0.0016817650984328
CHEMBL4947,2,0.0233447458543179,0.0451741251076365,0.0466894917086358,2,0.0006680539470349,0.0008464215385472,0.0013361078940698,2,0.0006718999215333,0.0008610914290072,0.0013437998430667,2,0.0006651536555328,0.0008513062988676,0.0013303073110657
CHEMBL4949,8,0.0077816371104405,0.0451741251076365,0.0622530968835247,8,0.0007435516613243,0.0013902905273324,0.0059484132905944,8,0.0007454499322986,0.0013920415506414,0.0059635994583891,8,0.0007360547625412,0.0013890700171119,0.0058884381003301
CHEMBL4977,70,0.0294715144427717,0.1537842052477922,2.063006010994022,70,0.0006186239784661,0.0008524347830407,0.043303678492632,70,0.0006181819016865,0.0008350428454108,0.0432727331180566,70,0.000624431046582,0.0008319637350061,0.0437101732607459
CHEMBL4983,9,0.0225052990788606,0.0600752921190352,0.2025476917097455,9,0.0006531707224,0.0013951846487226,0.0058785365016003,9,0.0006290100900463,0.0013523210653637,0.0056610908104171,9,0.0006217767378174,0.0013370010511974,0.0055959906403572
CHEMBL4985,2,0.0264276099974389,0.0451741251076365,0.0528552199948778,2,0.0004942072039573,0.000498728052392,0.0009884144079147,2,0.000490379260699,0.0004980501073385,0.0009807585213981,2,0.0004901080988655,0.000501215185533,0.0009802161977311
CHEMBL5100,2,0.0255467560383263,0.0451741251076365,0.0510935120766527,2,0.0006302719238228,0.000770857492123,0.0012605438476456,2,0.0006248901422807,0.0007670718705019,0.0012497802845615,2,0.0005943284009905,0.000709655789783,0.0011886568019811
CHEMBL5103,18,0.0391040133864676,0.1537842052477922,0.7038722409564182,18,0.0006274813284141,0.0007727461136472,0.0112946639114553,18,0.0006203511087124,0.0007655157173034,0.0111663199568234,18,0.0006217954688752,0.0007589731163405,0.0111923184397543
CHEMBL5113,8,0.0363601295313873,0.1537842052477922,0.2908810362510988,8,0.0004576191135996,0.0006110699911817,0.003660952908797,8,0.0004498421053215,0.000591415289828,0.003598736842572,7,0.0004687783990629,0.0005938015641085,0.0032814487934405
CHEMBL5135,6,0.0067667904241533,0.0229847162537001,0.0406007425449202,6,0.0004296537805411,0.0005468631479192,0.0025779226832466,6,0.0004227616417994,0.0005162151400386,0.0025365698507965,6,0.000422649322917,0.00050511518593,0.0025358959375021
CHEMBL5136,14,0.0455375886801621,0.1537842052477922,0.6375262415222703,14,0.0005115582316949,0.0006110699911817,0.0071618152437287,14,0.0005000087211702,0.000591415289828,0.0070001220963828,14,0.0005020236973519,0.0005938015641085,0.0070283317629274
CHEMBL5444,24,0.0260037182228946,0.1262818772289532,0.6240892373494722,24,0.000584145491309,0.0006926805395962,0.014019491791416,24,0.0005781013313668,0.0006852145190859,0.013874431952804,24,0.0005834836371982,0.0006963686382371,0.0140036072927585
